	token	label	distance
1028	blutspuren	11	1.374358892440796
703	Tip	11	1.374358892440796
1634	geständnis	11	1.374358892440796
1626	gerichtsmediziner	11	1.374358892440796
1625	gerichtsmedizin	11	1.374358892440796
2257	mittels	11	1.374358892440796
2258	mittwoch	11	1.374358892440796
1535	forensiker	11	1.374358892440796
1509	fingerabdrücken	11	1.374358892440796
1424	ergebnissen	11	1.374358892440796
1423	ergebnisse	11	1.374358892440796
1422	ergebnis	11	1.374358892440796
1289	dienstag	11	1.374358892440796
700	Theorie	11	1.374358892440796
998	beweismaterial	11	1.374358892440796
958	befragung	11	1.374358892440796
2487	punkt	11	1.374358892440796
911	aussagen	11	1.374358892440796
907	ausfindig	11	1.374358892440796
902	augenzeugen	11	1.374358892440796
892	aufenthaltsort	11	1.374358892440796
858	anhand	11	1.374358892440796
2584	rückschlüsse	11	1.374358892440796
782	Zeugenaussage	11	1.374358892440796
781	Zeitpunkt	11	1.374358892440796
704	Todeszeitpunkt	11	1.374358892440796
914	autopsie	11	1.374358892440796
732	Untersuchung	11	1.374358892440796
746	Vermutung	11	1.374358892440796
747	Vernehmung	11	1.374358892440796
2156	malta	47	1.3746203184127808
2159	manchetti	47	1.3746203184127808
2245	miro	47	1.3746203184127808
3098	yvonnes	47	1.3746203184127808
2716	solano	47	1.3746203184127808
2719	solozzo	47	1.3746203184127808
3097	yvonne	47	1.3746203184127808
2394	ortega	47	1.3746203184127808
2498	quentin	47	1.3746203184127808
2246	miroslav	47	1.3746203184127808
2673	sfo	47	1.3746203184127808
1580	galuso	47	1.3746203184127808
268	Giulio	47	1.3746203184127808
639	Signora	47	1.3746203184127808
1270	della	47	1.3746203184127808
195	Ennio	47	1.3746203184127808
1309	diotivede	47	1.3746203184127808
582	Rodrigo	47	1.3746203184127808
38	Antonella	47	1.3746203184127808
43	Argentinierin	47	1.3746203184127808
270	Gomez	47	1.3746203184127808
638	Signor	47	1.3746203184127808
1418	erazoni	47	1.3746203184127808
583	Rodriguez	47	1.3746203184127808
36	Anselmo	47	1.3746203184127808
584	Rossi	47	1.3746203184127808
1316	dna	47	1.3746203184127808
142	Claudette	47	1.3746203184127808
1332	dottor	47	1.3746203184127808
232	Frederik	47	1.3746203184127808
1333	dottore	47	1.3746203184127808
267	Gitte	47	1.3746203184127808
630	Sergej	47	1.3746203184127808
705	Toledo	47	1.3746203184127808
132	Casimiro	47	1.3746203184127808
131	Caruso	47	1.3746203184127808
254	Gerold	47	1.3746203184127808
589	Sabia	47	1.3746203184127808
1602	gedeone	47	1.3746203184127808
156	Dario	47	1.3746203184127808
22	Alvarez	47	1.3746203184127808
499	Niederländerin	47	1.3746203184127808
20	Alfredo	47	1.3746203184127808
871	aoki	47	1.3746203184127808
917	azzopardi	47	1.3746203184127808
666	Strickland	47	1.3746203184127808
458	Milena	47	1.3746203184127808
457	Miguel	47	1.3746203184127808
1489	fernandez	47	1.3746203184127808
333	Jean	47	1.3746203184127808
918	azzopardis	47	1.3746203184127808
440	Marisa	47	1.3746203184127808
480	Musa	47	1.3746203184127808
28	Angelo	47	1.3746203184127808
677	Tania	47	1.3746203184127808
439	Mara	47	1.3746203184127808
422	Luis	47	1.3746203184127808
558	Raffaele	47	1.3746203184127808
2055	lascola	47	1.3746203184127808
8	Adan	47	1.3746203184127808
2688	sicherheitshalber	18	1.376833438873291
2205	mcwarden	18	1.376833438873291
1709	handumdrehen	18	1.376833438873291
2667	selbstverständlich	18	1.376833438873291
2956	verständlicherweise	18	1.376833438873291
2334	natürlich	18	1.376833438873291
636	Sicherheit	18	1.376833438873291
658	Stil	18	1.376833438873291
1416	entweder	18	1.376833438873291
2348	neuigkeiten	18	1.376833438873291
1762	herum	18	1.376833438873291
1396	einstweilen	18	1.376833438873291
184	Eindruck	18	1.376833438873291
1395	einschließlich	18	1.376833438873291
190	Einzelheit	18	1.376833438873291
1442	erstaunlicherweise	18	1.376833438873291
3001	wahrscheinlichkeit	18	1.376833438873291
3000	wahrscheinlich	18	1.376833438873291
2195	maßnehmen	18	1.376833438873291
1415	entsprechend	18	1.376833438873291
2984	vorerst	18	1.376833438873291
1774	hingegen	18	1.376833438873291
1389	eine	18	1.376833438873291
1776	hinsichtlich	18	1.376833438873291
1421	erfreulicherweise	18	1.376833438873291
247	Gelegenheit	18	1.376833438873291
3160	übrigens	18	1.376833438873291
2710	sobald	18	1.376833438873291
2312	möglicherweise	18	1.376833438873291
2729	soweit	18	1.376833438873291
2730	sowie	18	1.376833438873291
1467	falls	18	1.376833438873291
2905	unnötig	18	1.376833438873291
2731	sowohl	18	1.376833438873291
1479	fehlanzeige	18	1.376833438873291
2313	möglichkeit	18	1.376833438873291
299	Hinsicht	18	1.376833438873291
2890	um	18	1.376833438873291
510	Ordnung	18	1.376833438873291
2868	treffen|triefen	18	1.376833438873291
369	Kleinigkeit	18	1.376833438873291
1008	bisweilen	18	1.376833438873291
2808	sämtliche	18	1.376833438873291
2822	tatsachen	18	1.376833438873291
2892	umgehend	18	1.376833438873291
1678	grundriss	18	1.376833438873291
2314	möglichkeiten	18	1.376833438873291
1617	gemeinhin	18	1.376833438873291
2951	versehentlich	18	1.376833438873291
2947	vermutlich	18	1.376833438873291
1672	grenzender	18	1.376833438873291
2939	vergewissern	18	1.376833438873291
2938	verfügt	18	1.376833438873291
591	Sammlung	18	1.376833438873291
2712	sofern	18	1.376833438873291
2315	möglichst	18	1.376833438873291
1637	gewiss	18	1.376833438873291
2713	sofort	18	1.376833438873291
3019	weder	18	1.376833438873291
2715	solange	18	1.376833438873291
1623	gerade	18	1.376833438873291
2320	nachdem	18	1.376833438873291
1619	genau	18	1.376833438873291
286	Hauptsache	18	1.376833438873291
2226	messen|missen	18	1.376833438873291
3020	wegen	18	1.376833438873291
1561	fußen	18	1.376833438873291
1388	eindeutig	18	1.376833438873291
1277	deswegen	18	1.376833438873291
842	anbetreffen	18	1.376833438873291
841	anbetracht	18	1.376833438873291
804	absichtlich	18	1.376833438873291
1299	dieselbe	18	1.376833438873291
3127	zumal	18	1.376833438873291
59	Augenschein	18	1.376833438873291
78	Beispiel	18	1.376833438873291
1943	keineswegs	18	1.376833438873291
3107	zeihen|ziehen	18	1.376833438873291
796	Zwischenzeit	18	1.376833438873291
3083	während	18	1.376833438873291
124	Büste	18	1.376833438873291
2600	samt	18	1.376833438873291
1888	jemand	18	1.376833438873291
2360	normalerweise	18	1.376833438873291
743	Verfügung	18	1.376833438873291
3079	wovon	18	1.376833438873291
3078	worum	18	1.376833438873291
850	angeblich	18	1.376833438873291
3076	worin	18	1.376833438873291
3128	zurzeit	18	1.376833438873291
3131	zusätzlich	18	1.376833438873291
2	Absicht	18	1.376833438873291
1001	bezüglich	18	1.376833438873291
1000	beziehungsweise	18	1.376833438873291
992	betreffend	18	1.376833438873291
3152	überfahren|überführen	18	1.376833438873291
977	bereits	18	1.376833438873291
3151	überein	18	1.376833438873291
964	beispielsweise	18	1.376833438873291
942	bauart	18	1.376833438873291
17	Akt|Akte	18	1.376833438873291
908	ausführungen	18	1.376833438873291
1232	dadurch	18	1.376833438873291
1233	daher	18	1.376833438873291
3136	zweifellos	18	1.376833438873291
899	augenblicke	18	1.376833438873291
1242	daraufhin	18	1.376833438873291
893	aufgrund	18	1.376833438873291
1246	darum	18	1.376833438873291
864	anscheinend	18	1.376833438873291
863	ansammlung	18	1.376833438873291
1868	irgendwelche	18	1.376833438873291
1886	jede	18	1.376833438873291
1867	irgendwas	18	1.376833438873291
1835	immerhin	18	1.376833438873291
3075	woraufhin	18	1.376833438873291
2380	offenbar	18	1.376833438873291
2378	oder	18	1.376833438873291
1822	höchstwahrscheinlich	18	1.376833438873291
2662	seinerseits	18	1.376833438873291
2158	man	18	1.376833438873291
1359	dummerweise	18	1.376833438873291
2381	offensichtlich	18	1.376833438873291
1363	durchaus	18	1.376833438873291
2371	ob	18	1.376833438873291
1367	durchweg	18	1.376833438873291
2663	seinerzeit	18	1.376833438873291
1555	freundlicherweise	18	1.376833438873291
3027	wer	18	1.376833438873291
1377	ebenfalls	18	1.376833438873291
1386	eher	18	1.376833438873291
682	Tatsache	18	1.376833438873291
3038	weswegen	18	1.376833438873291
1840	indem	18	1.376833438873291
1833	ihrerseits	18	1.376833438873291
1861	inzwischen	18	1.376833438873291
3063	woher	18	1.376833438873291
3072	wonach	18	1.376833438873291
1853	insgesamt	18	1.376833438873291
3062	wodurch	18	1.376833438873291
3074	worauf	18	1.376833438873291
1848	inklusive	18	1.376833438873291
3071	womit	18	1.376833438873291
1864	irgendeine	18	1.376833438873291
3060	wo	18	1.376833438873291
1865	irgendetwas	18	1.376833438873291
1866	irgendjemand	18	1.376833438873291
3061	wobei	18	1.376833438873291
2995	wade	41	1.4040701389312744
1752	hemd	41	1.4040701389312744
2899	uniform	41	1.4040701389312744
2596	sakko	41	1.4040701389312744
2398	overalls	41	1.4040701389312744
2397	overall	41	1.4040701389312744
2870	trenchcoat	41	1.4040701389312744
1216	covercoat	41	1.4040701389312744
3033	westen	41	1.4040701389312744
3032	weste	41	1.4040701389312744
2691	sieben	29	1.4058204889297485
808	acht	29	1.4058204889297485
1398	elf	29	1.4058204889297485
1450	etwa	29	1.4058204889297485
2651	schätzungsweise	29	1.4058204889297485
2657	sechs	29	1.4058204889297485
1348	dreißig	29	1.4058204889297485
845	anderthalb	29	1.4058204889297485
1345	drei	29	1.4058204889297485
809	achtundvierzig	29	1.4058204889297485
469	Monat	29	1.4058204889297485
2349	neun	29	1.4058204889297485
1571	fünfzig	29	1.4058204889297485
1813	hundert	29	1.4058204889297485
2241	mindestens	29	1.4058204889297485
2896	ungefähr	29	1.4058204889297485
3138	zwölf	29	1.4058204889297485
2966	vier	29	1.4058204889297485
1821	höchstens	29	1.4058204889297485
2967	vierundzwanzig	29	1.4058204889297485
1570	fünfzehn	29	1.4058204889297485
2968	vierzig	29	1.4058204889297485
1568	fünfundvierzig	29	1.4058204889297485
1975	knapp	29	1.4058204889297485
1567	fünf	29	1.4058204889297485
3133	zwanzig	29	1.4058204889297485
1976	knappen	29	1.4058204889297485
3104	zehn	29	1.4058204889297485
1569	fünfundzwanzig	29	1.4058204889297485
3134	zwei	29	1.4058204889297485
2170	marcos	23	1.4151068925857544
1451	evans	23	1.4151068925857544
1895	jerrys	23	1.4151068925857544
2727	sounders	23	1.4151068925857544
2924	vans	23	1.4151068925857544
1904	jones	23	1.4151068925857544
1767	highs	23	1.4151068925857544
3017	weathers	23	1.4151068925857544
3015	waterson	23	1.4151068925857544
1766	high	23	1.4151068925857544
1304	dimity	23	1.4151068925857544
1305	dimitys	23	1.4151068925857544
1710	handys	23	1.4151068925857544
2185	martins	23	1.4151068925857544
1142	chefs	23	1.4151068925857544
1315	divers	23	1.4151068925857544
2681	sherman	23	1.4151068925857544
1744	heather	23	1.4151068925857544
1122	carusos	23	1.4151068925857544
1801	hostans	23	1.4151068925857544
2682	shermans	23	1.4151068925857544
2757	stans	23	1.4151068925857544
1234	daisys	23	1.4151068925857544
1503	field	23	1.4151068925857544
1039	bosses	23	1.4151068925857544
2297	ms	23	1.4151068925857544
2068	ledgers	23	1.4151068925857544
2027	ladders	23	1.4151068925857544
1504	fields	23	1.4151068925857544
1057	braggs	23	1.4151068925857544
2558	rodgers	23	1.4151068925857544
2048	lantjes	23	1.4151068925857544
2545	rikers	23	1.4151068925857544
1478	feds	23	1.4151068925857544
2165	mannes	23	1.4151068925857544
2836	theaters	23	1.4151068925857544
2443	piras	23	1.4151068925857544
2431	peggys	23	1.4151068925857544
2873	troopers	23	1.4151068925857544
1841	indizien	16	1.4329110383987427
3057	wir	16	1.4329110383987427
1869	irgendwo	16	1.4329110383987427
2621	scheinen	16	1.4329110383987427
915	außer	16	1.4329110383987427
2396	otzen	16	1.4329110383987427
1339	drachen	16	1.4329110383987427
3140	zähnen	16	1.4329110383987427
1877	jahren	16	1.4329110383987427
1878	jahrhundert	16	1.4329110383987427
2623	schicken	16	1.4329110383987427
2622	schick	16	1.4329110383987427
2633	schnellen	16	1.4329110383987427
3023	wendend	16	1.4329110383987427
1970	klicken	16	1.4329110383987427
1957	kindchen	16	1.4329110383987427
2011	kunden	16	1.4329110383987427
903	aus	16	1.4329110383987427
2010	kumpane	16	1.4329110383987427
2009	kugeln	16	1.4329110383987427
2000	krachen	16	1.4329110383987427
1240	dante	16	1.4329110383987427
1241	dantes	16	1.4329110383987427
2083	lester	16	1.4329110383987427
2084	lesterton	16	1.4329110383987427
2560	rohren	16	1.4329110383987427
1989	konten	16	1.4329110383987427
1983	kollegen	16	1.4329110383987427
1979	knurren	16	1.4329110383987427
2092	lichtschalter	16	1.4329110383987427
905	ausdrücken	16	1.4329110383987427
1974	knallen	16	1.4329110383987427
1972	klingeln	16	1.4329110383987427
909	ausgedrückt	16	1.4329110383987427
2580	rädern	16	1.4329110383987427
1146	chen	16	1.4329110383987427
2451	pleite	16	1.4329110383987427
1836	immobilien	16	1.4329110383987427
1967	klappen	16	1.4329110383987427
1291	diensten	16	1.4329110383987427
807	achseln	16	1.4329110383987427
1966	klan	16	1.4329110383987427
1958	kinderwagen	16	1.4329110383987427
1307	dingen	16	1.4329110383987427
1308	dinger	16	1.4329110383987427
801	abgesehen	16	1.4329110383987427
3150	öffnen	16	1.4329110383987427
2542	richter	16	1.4329110383987427
1827	ich	16	1.4329110383987427
1635	gesäß	16	1.4329110383987427
2047	langen	16	1.4329110383987427
1627	gerne	16	1.4329110383987427
1624	gericht	16	1.4329110383987427
1620	genick	16	1.4329110383987427
993	betätigen	16	1.4329110383987427
2466	posten	16	1.4329110383987427
1464	fakten	16	1.4329110383987427
2909	unter	16	1.4329110383987427
2908	unten	16	1.4329110383987427
2907	unser	16	1.4329110383987427
2311	mätzchen	16	1.4329110383987427
1608	gegenden	16	1.4329110383987427
1607	gegend	16	1.4329110383987427
1606	gegen	16	1.4329110383987427
573	Renner	16	1.4329110383987427
2739	spielchen	16	1.4329110383987427
2876	tschan	16	1.4329110383987427
2061	lauten	16	1.4329110383987427
1506	finanzen	16	1.4329110383987427
2263	monaten	16	1.4329110383987427
3159	üblich	16	1.4329110383987427
372	Knopf	16	1.4329110383987427
2791	stunden	16	1.4329110383987427
1542	fracht	16	1.4329110383987427
2809	söhnen	16	1.4329110383987427
2843	tippen	16	1.4329110383987427
1639	geöffnet	16	1.4329110383987427
2222	mengen	16	1.4329110383987427
2928	verbeugen	16	1.4329110383987427
2212	meinen	16	1.4329110383987427
1349	drin	16	1.4329110383987427
2157	malvern	16	1.4329110383987427
1358	drüben	16	1.4329110383987427
3039	wetten	16	1.4329110383987427
1079	brummen	16	1.4329110383987427
1373	dürfen	16	1.4329110383987427
2367	notieren	16	1.4329110383987427
1378	ecken	16	1.4329110383987427
1381	eden	16	1.4329110383987427
2544	riesen	16	1.4329110383987427
3021	weiter	16	1.4329110383987427
1780	hintern	16	1.4329110383987427
1677	grinsen	16	1.4329110383987427
1777	hinten	16	1.4329110383987427
1778	hinter	16	1.4329110383987427
1404	emden	16	1.4329110383987427
594	Schach	16	1.4329110383987427
1066	briefen	16	1.4329110383987427
2211	mein	16	1.4329110383987427
1689	haken	16	1.4329110383987427
2037	laien	16	1.4329110383987427
2352	nicken	16	1.4329110383987427
2981	von	16	1.4329110383987427
2343	nellen	16	1.4329110383987427
2515	raunzen	16	1.4329110383987427
1760	herren	16	1.4329110383987427
1761	hersteller	16	1.4329110383987427
1731	hasen	16	1.4329110383987427
1006	birleson	37	1.4434137344360352
2489	pussywillows	37	1.4434137344360352
2532	resort	37	1.4434137344360352
1007	birmingham	37	1.4434137344360352
2833	terminal	37	1.4434137344360352
3051	wilmington	37	1.4434137344360352
2568	rott	37	1.4434137344360352
2834	texas	37	1.4434137344360352
2756	standardzeit	37	1.4434137344360352
2749	stadium	37	1.4434137344360352
538	Point	37	1.4434137344360352
556	Queen	37	1.4434137344360352
2903	university	37	1.4434137344360352
2904	universität	37	1.4434137344360352
2726	sotherville	37	1.4434137344360352
275	Green	37	1.4434137344360352
2926	vegas	37	1.4434137344360352
608	School	37	1.4434137344360352
2974	virginia	37	1.4434137344360352
2541	richmond	37	1.4434137344360352
3014	washington	37	1.4434137344360352
3037	westwood	37	1.4434137344360352
2831	tennessee	37	1.4434137344360352
3053	winchester	37	1.4434137344360352
146	College	37	1.4434137344360352
3092	york	37	1.4434137344360352
3093	yorks	37	1.4434137344360352
3102	zeerookah	37	1.4434137344360352
3103	zeery	37	1.4434137344360352
823	alabama	37	1.4434137344360352
824	albany	37	1.4434137344360352
837	american	37	1.4434137344360352
839	ames	37	1.4434137344360352
3036	weston	37	1.4434137344360352
1020	blizzards	37	1.4434137344360352
764	Water	37	1.4434137344360352
1876	jacksonville	37	1.4434137344360352
1849	inn	37	1.4434137344360352
1110	canaveral	37	1.4434137344360352
1545	francisco	37	1.4434137344360352
1951	kidnapper	37	1.4434137344360352
1078	bruce	37	1.4434137344360352
1649	gladstone	37	1.4434137344360352
1715	hapsburg	37	1.4434137344360352
1268	delaware	37	1.4434137344360352
2127	louisville	37	1.4434137344360352
2162	manhattan	37	1.4434137344360352
2109	lizzy	37	1.4434137344360352
2218	melrose	37	1.4434137344360352
2217	mellieha	37	1.4434137344360352
1817	hywood	37	1.4434137344360352
1284	detroit	37	1.4434137344360352
1739	hayewood	37	1.4434137344360352
2418	parure	37	1.4434137344360352
1534	ford	37	1.4434137344360352
1189	columbia	37	1.4434137344360352
1815	huntsville	37	1.4434137344360352
1693	hallow	37	1.4434137344360352
2359	norlac	37	1.4434137344360352
1875	jackson	37	1.4434137344360352
1187	colorado	37	1.4434137344360352
1759	heroin	37	1.4434137344360352
2089	lexington	37	1.4434137344360352
1169	clevie	37	1.4434137344360352
2304	museum	37	1.4434137344360352
1168	cleveland	37	1.4434137344360352
1040	bostoner	37	1.4434137344360352
1720	harlem	37	1.4434137344360352
2362	norton	37	1.4434137344360352
2335	nautica	37	1.4434137344360352
2432	pentagon	37	1.4434137344360352
2467	postle	37	1.4434137344360352
2189	massachusetts	37	1.4434137344360352
1952	kidnapping	37	1.4434137344360352
1768	highschool	37	1.4434137344360352
1062	brandon	37	1.4434137344360352
1138	charleston	37	1.4434137344360352
2358	norfolk	37	1.4434137344360352
2849	todesstrafe	40	1.445261836051941
215	Fall	40	1.445261836051941
2848	todesfall	40	1.445261836051941
220	Festnahme	40	1.445261836051941
2774	straftat	40	1.445261836051941
76	Beihilfe	40	1.445261836051941
599	Schießerei	40	1.445261836051941
603	Schlägerei	40	1.445261836051941
1603	gefecht	40	1.445261836051941
628	Selbstmord	40	1.445261836051941
564	Razzia	40	1.445261836051941
562	Raubmord	40	1.445261836051941
646	Sprengsatz	40	1.445261836051941
667	Stromausfall	40	1.445261836051941
1497	feuergefecht	40	1.445261836051941
242	Gefängnis	40	1.445261836051941
279	Haftprüfungstermin	40	1.445261836051941
733	Untersuchungshaft	40	1.445261836051941
737	Verbindung	40	1.445261836051941
739	Verbrechen	40	1.445261836051941
263	Gewahrsam	40	1.445261836051941
744	Verhaftung	40	1.445261836051941
471	Mord	40	1.445261836051941
788	Zuchthaus	40	1.445261836051941
360	Kaution	40	1.445261836051941
795	Zwischenfall	40	1.445261836051941
160	Diebstahl	40	1.445261836051941
34	Anschlag	40	1.445261836051941
2273	mordversuch	40	1.445261836051941
792	Zusammenhang	40	1.445261836051941
2022	körperverletzung	40	1.445261836051941
1037	bombenanschlag	40	1.445261836051941
2983	vorbestrafen	40	1.445261836051941
200	Ermordung	40	1.445261836051941
2985	vorfälle	40	1.445261836051941
2992	vorstrafen	40	1.445261836051941
196	Entführung	40	1.445261836051941
1552	freilassung	40	1.445261836051941
3153	überfällen	40	1.445261836051941
566	Rechnung	38	1.4702658653259277
235	Führerschein	38	1.4702658653259277
245	Geld	38	1.4702658653259277
932	bargeld	38	1.4702658653259277
931	bar	38	1.4702658653259277
597	Scheck	38	1.4702658653259277
2136	lösegeld	38	1.4702658653259277
2944	verkaufen	38	1.4702658653259277
1935	kasse	38	1.4702658653259277
2620	schecks	38	1.4702658653259277
379	Konto	38	1.4702658653259277
999	bezahlen	38	1.4702658653259277
3100	zahlen	38	1.4702658653259277
2238	miller	5	1.48490309715271
1847	infos	5	1.48490309715271
1587	gangsterchef	5	1.48490309715271
1830	idiot	5	1.48490309715271
1863	ireen	5	1.48490309715271
1859	interstate	5	1.48490309715271
2917	urgroßtanten	5	1.48490309715271
2496	quantique	5	1.48490309715271
2192	mathews	5	1.48490309715271
2878	turner	5	1.48490309715271
1586	gangsterbosse	5	1.48490309715271
2160	mandanten	5	1.48490309715271
2503	rafter	5	1.48490309715271
2814	tanten	5	1.48490309715271
1585	gangsterboss	5	1.48490309715271
1928	kang	5	1.48490309715271
2507	ran	5	1.48490309715271
1663	granger	5	1.48490309715271
2508	rander	5	1.48490309715271
2509	randers	5	1.48490309715271
3044	whyler	5	1.48490309715271
2495	quantico	5	1.48490309715271
1843	informanten	5	1.48490309715271
2357	noosten	5	1.48490309715271
2895	undercover	5	1.48490309715271
1456	experten	5	1.48490309715271
1455	experte	5	1.48490309715271
2725	sorte	5	1.48490309715271
1908	journalisten	5	1.48490309715271
1842	informant	5	1.48490309715271
1014	blander	5	1.48490309715271
1589	gangsters	5	1.48490309715271
1465	falder	5	1.48490309715271
1474	faulkner	5	1.48490309715271
2479	profiler	5	1.48490309715271
1594	garner	5	1.48490309715271
1599	gauner	5	1.48490309715271
1065	brewster	5	1.48490309715271
3086	xander	5	1.48490309715271
2244	minuten	5	1.48490309715271
2243	minute	5	1.48490309715271
2054	larsen	5	1.48490309715271
3089	yang	5	1.48490309715271
1481	fencher	5	1.48490309715271
1486	fenton	5	1.48490309715271
2144	madler	5	1.48490309715271
2112	lomax	5	1.48490309715271
1588	gangstern	5	1.48490309715271
1831	idioten	5	1.48490309715271
2239	millicent	5	1.48490309715271
3007	wang	5	1.48490309715271
3018	webster	5	1.48490309715271
3011	warren	5	1.48490309715271
2510	range	5	1.48490309715271
1748	helen	5	1.48490309715271
1517	flander	5	1.48490309715271
2577	ryder	5	1.48490309715271
1457	explorer	5	1.48490309715271
834	amateure	5	1.48490309715271
2820	tate	5	1.48490309715271
1286	dialev	5	1.48490309715271
928	banknoten	5	1.48490309715271
1537	forrester	5	1.48490309715271
1108	camster	5	1.48490309715271
237	Gangsterboss	5	1.48490309715271
1683	hacker	5	1.48490309715271
927	banken	5	1.48490309715271
1121	carter	5	1.48490309715271
2400	owen	5	1.48490309715271
2789	stuart	5	1.48490309715271
2171	maren	5	1.48490309715271
886	asien	5	1.48490309715271
887	aspen	5	1.48490309715271
2776	strander	5	1.48490309715271
813	agarde	5	1.48490309715271
970	bennett	5	1.48490309715271
2286	motiven	5	1.48490309715271
969	bennet	5	1.48490309715271
2779	strassen	5	1.48490309715271
1582	gang	5	1.48490309715271
1790	hodner	5	1.48490309715271
1227	custer	5	1.48490309715271
1239	damien	5	1.48490309715271
1583	gangs	5	1.48490309715271
831	allister	5	1.48490309715271
2057	latimer	5	1.48490309715271
2172	margeriten	5	1.48490309715271
1584	gangster	5	1.48490309715271
2106	listen	5	1.48490309715271
365	Kingston	25	1.5512357950210571
559	Randy	25	1.5512357950210571
368	Kit	25	1.5512357950210571
135	Charles	25	1.5512357950210571
394	Lady	25	1.5512357950210571
482	Myrna	25	1.5512357950210571
451	Melvin	25	1.5512357950210571
423	Lynn	25	1.5512357950210571
141	Clark	25	1.5512357950210571
444	Mary	25	1.5512357950210571
405	Lewis	25	1.5512357950210571
441	Mark	25	1.5512357950210571
406	Liam	25	1.5512357950210571
128	Campbell	25	1.5512357950210571
126	Calvin	25	1.5512357950210571
314	Howard	25	1.5512357950210571
433	Malcolm	25	1.5512357950210571
426	Mac	25	1.5512357950210571
579	Riley	25	1.5512357950210571
580	Rob	25	1.5512357950210571
571	Reginald	25	1.5512357950210571
459	Millie	25	1.5512357950210571
463	Mister	25	1.5512357950210571
326	Irving	25	1.5512357950210571
1511	finnegan	25	1.5512357950210571
127	Camilla	25	1.5512357950210571
335	Jeff	25	1.5512357950210571
354	Kapitän	25	1.5512357950210571
501	Norman	25	1.5512357950210571
1515	fitzgerald	25	1.5512357950210571
498	Nevio	25	1.5512357950210571
417	Lord	25	1.5512357950210571
492	Nancy	25	1.5512357950210571
346	Judy	25	1.5512357950210571
343	Johnson	25	1.5512357950210571
336	Jerry	25	1.5512357950210571
342	Johnny	25	1.5512357950210571
338	Jimmy	25	1.5512357950210571
341	Joe	25	1.5512357950210571
339	Joan	25	1.5512357950210571
347	Jun	25	1.5512357950210571
419	Louis	25	1.5512357950210571
332	Janice	25	1.5512357950210571
523	Pat	25	1.5512357950210571
327	Ivy	25	1.5512357950210571
328	Jack	25	1.5512357950210571
362	Kenneth	25	1.5512357950210571
536	Pilot	25	1.5512357950210571
399	Larry	25	1.5512357950210571
533	Philippe	25	1.5512357950210571
418	Lou	25	1.5512357950210571
397	Lambert	25	1.5512357950210571
532	Philippa	25	1.5512357950210571
411	Lindley	25	1.5512357950210571
361	Kelly	25	1.5512357950210571
412	Liza	25	1.5512357950210571
529	Penny	25	1.5512357950210571
527	Peggy	25	1.5512357950210571
525	Paul	25	1.5512357950210571
2826	techniker	25	1.5512357950210571
401	Lawrence	25	1.5512357950210571
428	Mae	25	1.5512357950210571
181	Edwin	25	1.5512357950210571
585	Roy	25	1.5512357950210571
179	Earl	25	1.5512357950210571
175	Duncan	25	1.5512357950210571
827	alias	25	1.5512357950210571
240	Gary	25	1.5512357950210571
67	Baldwin	25	1.5512357950210571
172	Drink	25	1.5512357950210571
85	Bess	25	1.5512357950210571
1938	kathleen	25	1.5512357950210571
250	George	25	1.5512357950210571
252	Gerald	25	1.5512357950210571
779	Yard	25	1.5512357950210571
773	Wimper	25	1.5512357950210571
772	Willie	25	1.5512357950210571
771	William	25	1.5512357950210571
769	Wilfred	25	1.5512357950210571
762	Wally	25	1.5512357950210571
169	Dorothy	25	1.5512357950210571
761	Walker	25	1.5512357950210571
253	Geraldo	25	1.5512357950210571
168	Donald	25	1.5512357950210571
2389	okker	25	1.5512357950210571
844	anderson	25	1.5512357950210571
54	Aubrey	25	1.5512357950210571
231	Fred	25	1.5512357950210571
47	Arthur	25	1.5512357950210571
182	Eileen	25	1.5512357950210571
2482	prompt	25	1.5512357950210571
1061	brandenburg	25	1.5512357950210571
6	Adam	25	1.5512357950210571
7	Adams	25	1.5512357950210571
191	Elizabeth	25	1.5512357950210571
192	Emma	25	1.5512357950210571
2511	raston	25	1.5512357950210571
11	Agent	25	1.5512357950210571
12	Agentin	25	1.5512357950210571
167	Dolores	25	1.5512357950210571
19	Alan	25	1.5512357950210571
26	Andrew	25	1.5512357950210571
180	Edward	25	1.5512357950210571
2528	reginalds	25	1.5512357950210571
31	Annie	25	1.5512357950210571
2087	leutnant	25	1.5512357950210571
214	Faith	25	1.5512357950210571
1980	kognak	25	1.5512357950210571
1252	davidge	25	1.5512357950210571
1253	davidges	25	1.5512357950210571
1950	keswick	25	1.5512357950210571
21	Allan	25	1.5512357950210571
86	Betsy	25	1.5512357950210571
753	Vivian	25	1.5512357950210571
672	Susan	25	1.5512357950210571
284	Harris	25	1.5512357950210571
97	Bob	25	1.5512357950210571
657	Stewart	25	1.5512357950210571
653	Stanley	25	1.5512357950210571
652	Stan	25	1.5512357950210571
641	Smith	25	1.5512357950210571
640	Sir	25	1.5512357950210571
291	Hazel	25	1.5512357950210571
101	Borris	25	1.5512357950210571
634	Sheriff	25	1.5512357950210571
104	Boy	25	1.5512357950210571
735	Vance	25	1.5512357950210571
106	Brenda	25	1.5512357950210571
107	Brian	25	1.5512357950210571
144	Clever	25	1.5512357950210571
294	Henry	25	1.5512357950210571
143	Clayton	25	1.5512357950210571
112	Bromley	25	1.5512357950210571
