	adels_att	count
völlig	0.62127685546875	44
verwirrt	0.6370916962623596	20
Wie	0.1571204513311386	280
betäubt	0.0029216769617050886	1
stolperte	2.112769842147827	4
anderen	0.008287211880087852	215
her	0.01760026440024376	106
bis	0.011709176003932953	319
Aufschrei	0.0009079967858269811	3
Boden	0.03905714303255081	48
erste	0.07567182928323746	50
umwandte	0.043493252247571945	2
folgten	0.002844137605279684	8
tine	0.8331654071807861	43
fragenden	1.2256014347076416	4
Blicken	0.17462380230426788	9
standen	0.008319403976202011	84
alle	3.294661521911621	186
drei	0.09169750660657883	90
saß	0.5836296081542969	111
schmerzenden	0.005332103464752436	4
Knöchel	0.007676911074668169	6
rieb	2.0406534671783447	33
Verdammt	0.0004291549848858267	2
Mist	22.490522384643555	6
Tut	13.606520652770996	11
leid	0.07522226870059967	49
aufgepasst	106.5966567993164	1
bin	1.1192210912704468	466
irgendein	0.008837736211717129	2
blödes	0.0015143502969294786	1
Loch	0.022717805579304695	5
getreten	1.0368010997772217	12
dabei	0.010927964001893997	156
umgeknickt	0.0005635206471197307	1
ärgerlich	0.019123680889606476	9
macht	26.22214126586914	61
nix	63.75665283203125	201
Es	0.574615478515625	865
geht	0.08405391126871109	162
aufzustehen	0.014122811146080494	3
sank	0.02006932906806469	13
von	0.015999428927898407	1338
Neuem	0.026268141344189644	2
Wehlaut	6.1588873863220215	2
zusammen	0.353549987077713	204
Sieht	0.08458881825208664	3
verstaucht	0.23264718055725098	2
gebrochen	0.26500043272972107	4
bringen	0.0015597754390910268	69
besten	0.0024174796417355537	49
Sanitätswagen	0.1234215572476387	1
dort	0.1399586796760559	173
drüben	0.05516442283987999	29
steht	0.0273749902844429	64
deinen	0.04050932079553604	67
Fuß	0.09807594120502472	39
verarzten	0.017141979187726974	2
schwieg	0.8142987489700317	25
aufeinander	0.040906988084316254	9
gepressten	0.0028897314332425594	2
Lippen	0.10391686856746674	87
Enttäuschung	1.0087716579437256	12
liebsten	0.20923972129821777	21
losgeheult	7.978276698850095e-05	1
letztes	0.8308848142623901	9
!	10.515412330627441	2938
nun	0.1373833566904068	193
sodass	0.010617684572935104	19
außerdem	0.12226888537406921	21
hast	0.4265395998954773	351
behauptet	0.05269081890583038	8
jede	0.013258948922157288	24
Menge	0.09349074959754944	15
Humor	0.17886710166931152	6
also	1.0082134008407593	109
ausmachen	0.0016521560028195381	2
großen	0.004760055802762508	127
Tag	0.3033151626586914	197
Üben	30.744155883789062	1
nennst	0.12156394869089127	4
bemerkte	1.4960002899169922	69
zweifelnd	1358.0472412109375	6
konnte	2.214646339416504	467
ihrem	0.06490619480609894	283
ernsthaft	187.8830108642578	5
böse	0.023622987791895866	19
Schließlich	0.009867328219115734	63
lustige	0.28166165947914124	2
unbekümmerte	7.2573676109313965	1
Art	0.06239209324121475	33
Gründe	0.060947827994823456	8
denen	0.11044440418481827	65
verliebt	0.38662484288215637	82
Stumm	371.7335205078125	6
nahm	0.047832097858190536	219
zog	0.056305430829524994	144
schnell	0.009630141779780388	111
Richtung	0.09963390976190567	39
gerade	0.0559750460088253	122
Tür	0.026723168790340424	138
öffnete	0.05162353068590164	68
o	0.009272653609514236	89
grüßte	1.0901012420654297	11
Überraschung	0.032562505453825	34
zwar	21.816627502441406	69
gehört	3.291247606277466	108
