	adels_att	count
würde	0.1203429102897644	747
Langsam	0.05635087937116623	24
schüttelte	0.2586022615432739	130
Kopf	0.14304471015930176	323
„Wolltet	0.00022254115901887417	1
zögerte	28.776716232299805	36
ging	0.578423023223877	340
nichts	0.017824608832597733	456
ob	0.002595462603494525	225
Frau	0.07540462166070938	578
Kinder	0.7635448575019836	136
haben	0.4891243278980255	634
wollten	0.23380056023597717	43
dankbar	0.016262684017419815	29
Frage	0.5495302677154541	66
aussprach	0.0028134919703006744	2
wollte	2.868802785873413	694
dieser	0.2364642322063446	197
praktisch	0.6772785186767578	9
fremd	0.1204511746764183	5
Ehe	0.04089633375406265	44
reden	0.08674474060535431	104
„Willst	1.6625590324401855	14
noch	0.018278591334819794	1559
schnell	2.035022020339966	145
ee	11.44516658782959	76
„ch	0.003405258059501648	2
gehen	0.003926683217287064	244
meinen	0.04098353162407875	96
Flug	0.03719504550099373	11
erwischen	0.79964679479599	4
Gran	15.319636344909668	9
entdeckt	1.3176459074020386	9
hat	1.623824954032898	883
!	20.675424575805664	1077
Du	5.467255592346191	411
bist	0.13334310054779053	268
Zeitung	0.32241594791412354	17
Dad	8.46173095703125	42
seufzte	22.874513626098633	71
deswegen	0.3267000615596771	21
bin	0.018549874424934387	537
lange	0.0409567765891552	234
kein	0.02004103735089302	189
Held	0.4498969316482544	8
Teil	0.08293543010950089	45
eines	0.04392094165086746	118
großen	0.011192230507731438	106
Teams	4.469540119171143	3
gemeinsam	0.024993596598505974	54
s	0.18669840693473816	549
Rücken	0.17127536237239838	65
wieder	0.4585570693016052	934
Ordnung	3.1065118312835693	90
habe	0.2899150550365448	831
einfach	0.1481541097164154	262
meine	1.6683777570724487	279
Arbeit	0.02342754416167736	126
getan	0.008564267307519913	78
finde	0.04523979127407074	47
trotzdem	0.11920508742332458	62
beeindruckend	2.141728162765503	2
„Auf	0.9247965812683105	19
Röntgenbildern	59.678401947021484	1
Wirbelsäule	10.264155387878418	6
armen	0.0803009495139122	7
Kerls	108.25579071044922	1
ein	0.17958371341228485	2216
Puzzle	0.09598781168460846	2
gibt	0.36275675892829895	127
viele	0.03083980828523636	72
Chirurgen	41.38243103027344	2
hinbekommen	0.0937594398856163	6
iel	2.865386962890625	1
verdrehte	239.89126586914062	19
gehofft	0.03198009356856346	14
damit	0.270237535238266	287
wäre	0.059897422790527344	383
Sache	0.18425104022026062	54
erledigt	0.3167184889316559	13
stellte	0.009882555343210697	127
am	217.54312133789062	459
Donnerstagnachmittag	4.542700290679932	2
Anruf	0.03250228986144066	14
durch	0.07897599786520004	276
„Dr	0.053821589797735214	5
Townsend	0.5049455165863037	3
Entschuldigen	6.627033233642578	3
bitte	0.4251251518726349	115
Störung	0.0020890263840556145	2
Hier	0.0025993995368480682	39
ist	4.706308364868164	1888
Olland	0.00018988610827364028	1
Caitlins	0.12857088446617126	2
Klassenlehrerin	22.7832088470459	1
Ihm	0.36116528511047363	24
wurde	1.4176243543624878	427
kalt	0.010792544111609459	33
„Ist	0.9751517176628113	55
geht	0.19437077641487122	193
bestens	0.23531818389892578	9
versicherte	0.47442352771759033	21
Lehrerin	0.16471485793590546	10
„Caitlin	0.003925619181245565	1
mittlerweile	4.049866199493408	12
gut	1.3490169048309326	500
eingelebt	0.03104192018508911	5
rufe	0.14036671817302704	10
wegen	2.7033512592315674	92
einer	89.55763244628906	502
anderen	0.0015126391081139445	241
:	0.2642390727996826	343
Meine	0.48928847908973694	55
Schüler	0.06323271989822388	2
sollten	7.145933151245117	61
diese	0.07052262127399445	282
Woche	0.05108669772744179	72
Aufsatz	0.012221429497003555	1
Thema	0.6806936860084534	26
‚Mein	5.68364953994751	1
Held‘	0.09867942333221436	1
schreiben	0.006684050429612398	12
sanft	342.8045654296875	46
fest	0.08792590349912643	147
„Haben	298.224365234375	16
etwas	0.051002200692892075	554
erlebt	0.012945870868861675	33
„Nicht	1.6817872524261475	32
Transversen	0.1524813026189804	2
Myelitis	0.567803680896759	3
Vielleicht	0.003398633562028408	155
konnte	0.03955846279859543	706
zumindest	0.14779968559741974	39
Wahrheit	0.02475341595709324	45
„Mein	0.77720707654953	17
älterer	3.3390026092529297	6
Bruder	1.0689831972122192	76
Verletzung	0.5268896222114563	10
fünften	0.6988980770111084	2
Brustwirbel	0.10935182869434357	1
verursacht	4.167896747589111	5
Autounfall	0.002421072917059064	3
genau	0.06530819833278656	155
bedeutete	0.11526987701654434	33
Rumpf	0.0013335258699953556	1
Beine	13.7119722366333	38
ihres	0.06524311751127243	93
Bruders	0.12295203655958176	13
betroffen	12.609382629394531	9
waren	0.3515777289867401	431
Arme	0.48114222288131714	88
Hände	28.739078521728516	102
normal	0.2505989074707031	23
funktionierten	0.04717932268977165	2
Dass	0.16162367165088654	48
im	0.18758434057235718	878
Rollstuhl	0.6917492151260376	16
saß	2.2779951095581055	93
besondere	5.8036208152771	5
Hilfsmittel	0.040310319513082504	1
brauchte	0.003439022460952401	85
Sinnesgarten	0.00010044471855508164	1
geholfen	0.014148942194879055	29
nickte	1.4360188245773315	196
bevor	0.12550398707389832	145
fragen	0.004905278794467449	71
Ja	0.04283085837960243	168
diesem	0.6793638467788696	246
Grund	0.20588181912899017	72
arbeite	0.041062887758016586	7
Wirbelsäulenzentrum	0.009725936688482761	2
möchte	0.09209945797920227	173
Menschen	0.057601917535066605	101
helfen	0.8525366187095642	120
y	0.6931337118148804	29
„Wann	0.6173464059829712	9
Unfall	1.762134075164795	51
Wenn	0.03665684536099434	265
erzählte	8.001614570617676	46
vierzehn	0.07822085916996002	7
Jahre	0.13183245062828064	97
her	0.8750752210617065	81
vielleicht	7.7144317626953125	203
zusammenreimen	0.08076132833957672	3
Und	0.049856387078762054	937
feststelle	5.357332338462584e-05	1
schuld	0.2649281620979309	13
zulassen	0.005456467159092426	14
seiner	0.020097119733691216	343
Tochter	0.0935610681772232	129
half	0.7930396795272827	33
bekäme	0.06975868344306946	6
Gelegenheit	0.02898232638835907	37
wiedergutzumachen	0.002653731033205986	2
Also	0.043093159794807434	87
Erin	15.074625968933105	69
stattdessen	0.25732579827308655	12
„y	0.11425788700580597	3
Ort	0.044875722378492355	43
gezogen	0.15787875652313232	17
kennt	0.06859396398067474	14
wohnt	0.2557568848133087	5
jetzt	0.2893823981285095	661
weit	0.016976116225123405	92
entfernt	0.014799665659666061	29
ihren	0.0055612302385270596	438
Freunden	0.06031190603971481	11
denen	0.033020853996276855	49
aufgewachsen	0.08360336720943451	14
neuen	3.155829906463623	51
Schule	0.017070358619093895	33
eingewöhnen	0.8713627457618713	1
„Das	12.875138282775879	257
wohl	0.03226734697818756	209
große	0.007436753716319799	77
Umstellung	0.08578775823116302	1
stimmte	934.7553100585938	57
„Aber	5.89357852935791	138
dreizehn	2.81262469291687	2
besonders	2.131434917449951	49
schwierig	0.036445502191782	17
ganzen	0.02460450865328312	79
umgehen	0.13135382533073425	7
fühle	0.49363845586776733	18
mich	2.1280431747436523	925
völlig	0.03211941942572594	81
überfordert	0.04117749631404877	4
Steph	0.11136016249656677	8
Rat	0.007686743978410959	14
gebeten	1.0052471160888672	21
unterbrach	0.2816455364227295	35
Offenbar	0.02876942977309227	20
Ex	0.03082297183573246	3
keine	0.008618241176009178	451
Hilfe	0.04391547292470932	78
oder	0.1053449884057045	373
schlicht	5.997358322143555	4
keinen	0.03949672356247902	182
geben	0.9782586693763733	101
wollen	0.5902268886566162	148
Auch	0.0013061423087492585	120
kannte	4.985838890075684	67
eigener	3.2779884338378906	5
Erfahrung	0.41719406843185425	21
Ihre	0.21275553107261658	223
hinausgeworfen	0.03440215066075325	2
gekümmert	0.0005989259225316346	11
später	0.004979037679731846	160
Beziehung	0.11585240066051483	74
gefiel	0.5503119826316833	34
sehr	0.1796865165233612	600
Fairness	1.5009281635284424	1
bemüht	0.014368829317390919	7
ntwortung	0.18998318910598755	13
Verhalten	0.044928185641765594	15
Vergangenheit	0.033757954835891724	30
übernahm	0.0006146589294075966	3
statt	4.960366725921631	27
ganze	0.15256263315677643	99
Schuld	0.1342339962720871	38
zuzuschieben	0.001746713649481535	2
„Sie	1.0666923522949219	153
brauchen	0.11012221872806549	50
jemanden	0.11116687208414078	43
schauten	0.0028117485344409943	4
zwei	0.1015247106552124	195
Süßen	0.38981157541275024	1
lachend	9.842597961425781	19
man	0.0528467558324337	394
euch	0.07818134874105453	90
hört	0.10585451126098633	15
könnte	0.10767769813537598	203
wärt	0.18316368758678436	1
Verhungern	0.20769567787647247	1
wette	0.031396955251693726	9
habt	0.28543633222579956	24
riesige	0.16158388555049896	9
Portion	2.8190627098083496	7
Trockenfutter	0.01977996528148651	1
gar	0.06865780055522919	318
aufgefressen	0.02688571624457836	1
Liebevoll	19.27019500732422	5
Tiere	1.0779162645339966	13
öffnete	0.3036954998970032	79
Dose	0.02816600166261196	2
Katzenfutter	0.22937871515750885	1
Bitte	0.011430874466896057	57
schön	0.10259018838405609	93
Lieben	0.06151945888996124	2
Ist	0.003717790823429823	73
ja	0.35718926787376404	594
hier	0.22489798069000244	433
niemand	0.010710679925978184	67
verhungern	0.008025174029171467	1
Erst	0.23632840812206268	45
Katzen	1.0168709754943848	5
versorgt	0.12102977931499481	9
reichlich	0.0017369890119880438	2
Futter	0.014517669565975666	4
Streicheleinheiten	0.10582766681909561	1
bekommen	0.07319632917642593	99
kümmerte	0.3737640976905823	16
Bedürfnisse	0.0018660931382328272	2
machte	1.2982773780822754	220
Suche	0.18455320596694946	21
nach	0.5034924149513245	922
Essbarem	0.009389759041368961	2
Zum	1.3380694389343262	39
Einkaufen	0.04594450071454048	2
spät	0.003069524187594652	30
dafür	0.4346039891242981	127
Kuhn	5.870728492736816	4
gesessen	0.09923852235078812	10
Doch	0.8652536273002625	269
bereute	0.011426822282373905	8
Sekunde	0.01584717072546482	26
Mitgefühl	3.3067989349365234	12
schnitt	379.1455383300781	13
tief	0.7852984070777893	89
Herz	1.3163546323776245	130
alle	0.01081640925258398	204
Mühen	0.0066919527016580105	2
wert	0.0035395794548094273	10
Mitleidig	0.009900879114866257	2
dachte	0.028542887419462204	239
aussehender	0.010400120168924332	2
Sorgen	0.02923981472849846	87
tiefe	0.5715633034706116	9
Falten	0.7523186206817627	5
Stirn	0.5956035256385803	68
Expertenmeinung	0.31955116987228394	1
„Alles	0.3002784252166748	23
klar	0.4315617084503174	119
komme	0.0806998535990715	34
Rückenmarksverletzung	4.1095099449157715	1
Segment	3.6273865699768066	1
Th6	19.968307495117188	1
beziehungsweise	0.13970734179019928	3
darüber	0.018217571079730988	169
vor	0.1546332985162735	722
weniger	0.03712144494056702	40
Jahr	1.1021959781646729	45
erlitten	0.12723924219608307	6
sehe	0.13754136860370636	40
Krankenakte	2.1811299324035645	5
Th5	189.04144287109375	1
halben	0.044739704579114914	12
bestätigte	0.711985170841217	20
Joe	43.53160858154297	5
„Woher	0.014170005917549133	5
wussten	21.359994888305664	16
„Es	188.3565673828125	141
klingt	4.139305591583252	18
autonomer	24.373231887817383	1
Dysreflexie	76.2928466796875	2
erklärte	1.5110232830047607	203
sofort	1.1276581287384033	127
Als	2.309227466583252	360
Notaufnahme	0.9221464395523071	50
Hintergründe	0.002299361629411578	1
autonomen	0.00026496563805267215	1
erklärt	0.05675388500094414	19
Patientin	0.4082585275173187	80
eingeliefert	0.647669792175293	5
worden	2.9661548137664795	90
„	6.192278861999512	218
Lomax	0.8021450042724609	4
fünfunddreißig	0.0015628354158252478	3
alt	312.98101806640625	39
berichtete	88.76704406738281	16
Sanitäter	1.3035989999771118	16
hohen	0.01066289097070694	10
Blutdruck	1.6852617263793945	15
klopfende	2.65981125831604	1
Kopfschmerzen	5.091543674468994	9
beiden	0.030577123165130615	209
Seiten	0.012214090675115585	11
außerdem	1.1288299560546875	18
Engegefühl	0.09748511016368866	1
Brust	0.31108373403549194	51
Puls	0.22560277581214905	16
niedrig	1.1061415672302246	3
Mittel	0.09104879200458527	8
gegen	0.35779911279678345	96
gegeben	0.028515055775642395	84
Kleidung	0.07770773768424988	18
gelockert	0.002582112094387412	2
aufrecht	0.0041773500852286816	5
hingesetzt	0.0036429825704544783	1
„Genau	0.36073437333106995	14
richtig	0.5601301789283752	117
lobte	30.5328311920166	6
„e	3.968609571456909	59
o	13.181018829345703	102
kenne	0.7008528113365173	34
damals	0.11941510438919067	65
erste	0.21058696508407593	54
Mal	0.755866289138794	142
Falls	2.669649839401245	14
erinnern	0.13412787020206451	46
hielt	5.215214252471924	180
Tür	0.18891575932502747	166
ließ	48.63804244995117	214
hinaus	1.1674636602401733	34
landete	0.049835655838251114	9
pünktlich	0.27403658628463745	11
Flughafen	1.1754459142684937	11
Gatwick	10.118927001953125	2
kam	0.11193685978651047	300
Koffer	0.35446232557296753	13
natürlich	0.030872847884893417	119
Erster	0.003318030619993806	2
heraus	0.8071218132972717	64
Statt	0.6524498462677002	9
direkt	0.017886893823742867	39
Hause	372.08026123046875	196
fahren	0.487160325050354	92
Geschäfte	0.25871700048446655	4
fand	0.027287941426038742	93
Glück	0.20999963581562042	103
Gemmas	4.2274861335754395	9
Kleid	0.6959156394004822	25
Am	0.02167379856109619	79
Montagvormittag	1.1426602602005005	1
trafen	0.007607847452163696	11
Freudinnen	8.526762008666992	1
ine	2.4186251163482666	26
bekam	0.7137036919593811	47
Foto	0.11813834309577942	24
zurück	0.7744239568710327	270
zweite	0.005714609287679195	13
Version	0.00933481752872467	4
weißen	1.8738272190093994	17
Kleides	0.10612422972917557	2
nett	0.6287287473678589	49
dir	0.07816915959119797	648
danke	47.09309387207031	34
strahlte	47.864383697509766	18
Tasche	0.5106945037841797	26
schaute	1.3589361906051636	81
Stück	0.09034336358308792	41
Stoffes	3.4399642944335938	1
hervorzog	1.7357726097106934	1
schnürte	0.04437718912959099	6
Kehle	0.060729824006557465	18
wusste	0.6790529489517212	265
wegwerfen	0.0035244037862867117	2
sollen	550.57763671875	51
hinterste	0.00372394104488194	1
Ecke	0.029221147298812866	16
Kleiderschranks	2.4114415645599365	1
gestopft	0.14406238496303558	1
„Also	1.8480470180511475	38
war’s	0.42018917202949524	7
toll	1.4328722953796387	37
Neues	1.6116746664047241	11
erfahren	0.001112658646889031	66
„Was	3.7641525268554688	130
„Na	2.959231376647949	45
dies	0.0081618158146739	32
versuchte	0.005756611004471779	97
sichtlich	0.3662838637828827	24
erregt	0.09300410747528076	8
sank	21.024065017700195	20
Kissen	0.04181986674666405	9
stimmt	10.91507625579834	35
net	9.706741333007812	78
Landegger	8326.62109375	5
heiser	4.09389066696167	21
verließ	0.015010983683168888	58
wütend	0.13309289515018463	22
zusammengepressten	0.0016400200547650456	1
Lippen	0.0029463849496096373	100
Raum	0.07313941419124603	48
renn	0.37899601459503174	1
weg	3.6972084045410156	58
keuchte	1.762929081916809	8
hin	1.687546730041504	120
Gerüchte	0.7087337970733643	9
ehelichen	0.0005109730991534889	1
Treue	0.21453651785850525	4
nahm	1.0556466579437256	216
Aufsicht	1.1812305450439453	4
entkommen	0.3297693431377411	4
üble	0.04463215544819832	5
Nachrede	3.094265937805176	1
Neider	0.007192027289420366	2
außen	0.024437395855784416	9
Ehepaar	1.4862558841705322	12
Einigkeit	0.04427250847220421	1
gezeigt	0.7032098174095154	20
schien	0.016314934939146042	159
anzugehören	0.16664187610149384	1
schloss	32.03607940673828	53
Arzttasche	0.06328414380550385	2
Zeichen	0.20827938616275787	25
seines	0.7188681364059448	73
Aufbruchs	0.0013715267414227128	1
rang	0.9879323840141296	10
einige	0.037553820759058	66
aufmunternde	0.00039204859058372676	1
Worte	1.2484902143478394	80
ab	0.25019824504852295	232
taube	0.0075048645958304405	2
stießen	0.18905839323997498	2
iska	14.729331970214844	40
begleitete	0.029875831678509712	18
höflich	5.638966083526611	7
zur	0.7379990816116333	280
Haustür	1.0734117031097412	17
entgehen	0.46951472759246826	3
dich	0.08615340292453766	668
gern	2.767878293991089	168
nächsten	0.15622147917747498	114
Tagen	0.03131673485040665	56
Praxis	0.3632766008377075	73
sehen	9.882816314697266	223
nachdrücklich	0.28946346044540405	3
Gibt	0.4188442826271057	11
nein	0.22480259835720062	53
dir.	0.023135976865887642	20
ihrer	0.4227297306060791	378
Tante	0.4419112801551819	42
Rika	3.870413303375244	5
St.	0.7148395776748657	10
toph	0.9520962834358215	10
ganzes	0.051001302897930145	21
Bündel	0.10392489284276962	2
Sonnenstrahlen	0.17035049200057983	4
Leben	0.02270670048892498	274
eingedrungen	0.06488913297653198	3
vom	33.38454055786133	138
ersten	0.06077474355697632	118
Augenblick	0.29099735617637634	84
vorstellen	0.008658409118652344	49
können	0.008981794118881226	372
jemals	0.030900638550519943	24
lassen	169.62429809570312	219
Immer	0.002128556137904525	27
umspielte	0.0016301253344863653	1
Lächeln	0.13074415922164917	139
Mund	0.155714213848114	75
jugendlicher	0.0008746564271859825	1
erscheinen	0.06796416640281677	9
trotz	0.8796131014823914	24
einundfünfzig	0.00021363685664255172	1
Altersunterschied	0.24709157645702362	5
sechzehn	1.0868103504180908	11
Jahren	0.11932626366615295	98
Paar	0.02910206839442253	22
Problem	3.5306169986724854	57
lohnte	0.10352353751659393	5
Wort	0.977379322052002	94
verlieren	0.11782857775688171	26
Notfällen	0.41623008251190186	2
drei	0.10151239484548569	108
Maßen	0.0003577384050004184	1
glücklich	0.022108454257249832	92
Landegger-Hof	4894.154296875	4
Bergdoktor	1197.55615234375	18
auftauchte	3.1321568489074707	12
richteten	0.09242989867925644	1
ganz	0.017928600311279297	444
Aufgabe	0.009067384526133537	15
Die	0.016992907971143723	610
Landegger-Bäuerin	0.00577037688344717	1
beileibe	9.191827774047852	2
einfache	0.014937113970518112	6
Gefahren	0.10057326406240463	3
Lebenswandels	0.023339642211794853	1
gewarnt	0.024094674736261368	5
aß	0.012807806022465229	17
trank	0.3047652840614319	25
sondern	0.03022698126733303	100
Übermaß	0.00030995678389444947	1
Vor	0.0037842753808945417	42
allem	0.09905990958213806	69
Klingeln	0.05699421465396881	5
Handys	0.01882319524884224	4
kündigte	0.024312708526849747	2
Eingang	0.6755617260932922	16
SMS	0.08970337361097336	9
Alles	0.034087248146533966	52
okay	0.413572758436203	28
antwortete	0.007960245013237	111
blieb	0.09296830743551254	127
hartnäckig	0.05056483671069145	3
Haben	0.36362484097480774	26
gestritten	5.9533796310424805	5
hab	0.6784659028053284	71
gemerkt	0.024409707635641098	8
Da	0.7232679724693298	163
schrieb	0.009355949237942696	12
schließlich	0.05405103415250778	131
Kann	0.005206076428294182	13
erzählen	3.2037863731384277	42
Denn	0.6250904202461243	38
Natürlich	7.268627166748047	65
also	0.031734488904476166	154
kratzte	2.9666922092437744	3
Tapete	0.07784458994865417	2
Wänden	0.012377810664474964	8
schliff	0.016152260825037956	1
Kaminsims	2.693530797958374	4
andere	0.0035767878871411085	164
erwies	0.04119931906461716	4
besuchte	2.2022013664245605	7
Lieblingsgeschäft	0.5567217469215393	1
verbrachte	0.20407220721244812	15
Vormittag	0.15977422893047333	16
Tapetenmuster	0.1308833658695221	1
durchstöbern	0.003292430192232132	1
Silbergrau	2.2915399074554443	1
Eigentümerin	0.0016820691525936127	1
Leidenschaft	0.22649621963500977	6
Tapeten	0.0009102406911551952	1
selbst	2.51739501953125	268
„Vieleicht	2.9623803129652515e-05	1
Wand	0.009866701439023018	20
Silber	0.013698708266019821	2
Rest	0.010223610326647758	25
Mattes	0.20718754827976227	1
Silbertöne	22.711261749267578	1
länger	0.03820817917585373	71
angesprochen	0.42088502645492554	8
Platz	0.03581727296113968	59
freiräumte	0.3593408465385437	1
Muster	0.24460075795650482	3
zusammenstellen	0.4131302237510681	1
konnten	0.06456294655799866	58
fiel	5.594777584075928	99
außergewöhnliche	0.756429135799408	1
Auge	0.6187087297439575	24
plötzlich	0.021235022693872452	133
mustern	1.2694491147994995	4
ziemlich	2.2335238456726074	80
