	adels_att	count
Glück	0.07353687286376953	53
Jagd	0.2453051507472992	17
Die	1.5116145610809326	1708
umstehenden	0.03951697424054146	1
klackerten	0.818032443523407	1
laut	0.42468830943107605	59
schleuderten	0.05164245888590813	7
Pflanzenblätter	0.0008879135712049901	1
Richtung	0.1403549313545227	104
bunten	0.08196013420820236	14
Partikeln	0.0016565495170652866	1
besetzt	0.24546343088150024	9
Konfetti	0.0005162211018614471	2
Wasser	4.664709568023682	134
aufstiegen	4.0511956214904785	5
Vogler	114.90341186523438	9
spürte	0.07956011593341827	70
Reiz	0.058673810213804245	1
Helm	3.4275612831115723	19
niesen	4.173539161682129	1
Clarice	114.895751953125	19
Menge	0.07245334982872009	39
stand	5.975399494171143	185
heftig	0.3067726194858551	24
einredete	0.0012807141756638885	1
Ihre	0.07755071669816971	109
Stimme	0.15027756989002228	192
klang	0.018215393647551537	45
wesentlich	0.2861120402812958	20
verständlicher	0.2812976837158203	2
komplizierten	0.014341571368277073	4
Knack-	0.016388647258281708	1
Schnalzlaute	0.0024728341959416866	1
nachzubilden	0.5921932458877563	2
versuchte	0.00943924393504858	139
Worte	0.305107057094574	64
selbst	0.0097293546423316	322
seiner	1.2057260274887085	343
Position	73.34245300292969	21
verstehen	0.0021403743885457516	68
Pozai’don	66.50020599365234	2
kurze	0.08569914102554321	34
Rede	0.26127028465270996	16
schwamm	0.11700963973999023	11
dreien	0.27092593908309937	4
hinüber	0.12442433834075928	53
„Was	0.2269744873046875	29
habt	0.012721148319542408	40
ihr	0.0484764501452446	585
Runde	0.827555239200592	7
„Warum	0.009611794725060463	5
streitet	0.007968278601765633	1
verdrehte	0.21887776255607605	3
Helmvisier	0.01806563138961792	2
„Sie	0.21640384197235107	14
wollen	0.00883554108440876	105
mitkommen	0.020644279196858406	6
äffte	0.010376877151429653	3
Clarices	0.6422010064125061	2
Ton	11.757109642028809	24
sind	0.033514007925987244	519
kleinen	0.7234448194503784	126
sondern	0.296843945980072	161
Tausende	0.021077187731862068	7
alt	0.6054689288139343	16
stimmt	0.1075778603553772	24
bekräftigte	0.1104639396071434	3
rührenden	0.01872909441590309	1
kindlichen	1.7396653890609741	1
Art.	0.09297095239162445	4
Obsidiandolch	51.35002517700195	1
Priesters	10.955845832824707	1
Brustkorb	0.08594029396772385	2
Mannes	0.08842350542545319	25
aufschlitzte	0.01200378779321909	1
griff	0.2796646058559418	54
Händen	2.5312042236328125	81
geöffneten	0.15224120020866394	2
Körper	0.20520901679992676	157
förderte	37.821434020996094	2
schlagende	0.019888265058398247	1
Herz	0.12640121579170227	21
zutage	2.864940881729126	2
Obwohl	0.1808958202600479	38
wehrte	0.16477429866790771	23
verspürte	0.20476296544075012	5
kaum	0.051113106310367584	145
bezähmbaren	0.0065248277969658375	1
Hass	0.9825829863548279	14
Wilden	1.317699909210205	6
ihren	1.9115581512451172	234
heidnischen	0.0007712811348028481	1
Göttern	19.233232498168945	8
huldigten	43.0086555480957	1
Teilnehmer	0.0005983419832773507	1
Zeremonie	0.4220169484615326	5
verstreuten	0.2193896323442459	2
unversehens	0.2183094322681427	4
junge	9.153471946716309	34
Frau	0.10222634673118591	96
vollen	0.04025084897875786	6
Krug	6.478450298309326	7
rstäben	0.0004972642054781318	1
hindurch	0.08826078474521637	31
Im	1.4317247867584229	170
ersten	1.171408772468567	167
Wahnvorstellung	0.044425033032894135	1
Mädchen	0.4016175866127014	48
gegangen	0.10975474119186401	34
zischte	0.24138575792312622	17
Worauf	0.07734563201665878	6
wartest	0.6299054026603699	5
Trink	0.0027593246195465326	1
misstraute	7.350538730621338	1
bis	0.26369747519493103	374
Lippen	0.06110835820436478	40
gesetzt	0.11397620290517807	20
kühles	0.0017431153682991862	1
Nass	1.8610690832138062	2
flüssiges	0.014865363948047161	2
Manna	1.646133542060852	1
Kehle	0.10243990272283554	12
hinabrann	0.03640918806195259	1
tatsächlich	0.011702056974172592	78
kein	2.612048625946045	208
Trugbild	1.2276482582092285	3
jedem	0.14767827093601227	41
Schluck	0.33519697189331055	7
fühlte	0.8759371042251587	89
Kräften	0.27898216247558594	16
kam.	98.10540008544922	33
Frage	0.8279762864112854	70
tagelang	0.24779042601585388	3
niemand	0.03599809110164642	80
gekümmert	5.7203288078308105	4
jetzt	0.4252951741218567	407
plötzlich	6.549722671508789	143
Wollte	0.006557789631187916	2
aufpäppeln	0.01071531418710947	1
später	0.08367958664894104	160
gleichen	0.06700102984905243	53
Schicksal	0.028201401233673096	36
zuzuführen	0.0012764433631673455	1
Opfer	0.0882594883441925	30
Nacht	0.32928621768951416	59
betete	0.0257923174649477	1
gestrengen	0.2760087251663208	1
Grün	9.600058555603027	8
bewachsene	0.33791953325271606	2
Berglandschaft	0.23211808502674103	1
Davon	0.11382536590099335	7
nichts	0.04457690939307213	440
übrig	0.015355749055743217	20
Bäume	0.8392965197563171	32
erdnahe	53.355045318603516	1
Vegetation	1.3880908489227295	5
schwarz	0.12638893723487854	18
verbrannt	0.23593613505363464	6
Verkohlte	1.1950879096984863	1
Stümpfe	1.8892923593521118	2
reckten	0.020807798951864243	2
anklagende	0.011427014134824276	1
Totenhände	0.10852479934692383	1
junger	0.524817943572998	6
McCarthy	293.1424255371094	12
kennengelernt	0.03373591974377632	4
Zukos	240.09542846679688	3
Freunden	0.0836787298321724	18
fasste	9.29930591583252	21
Erster	0.2640603482723236	3
tat	0.01848035678267479	57
einige	0.010327295400202274	214
Schritte	0.13376079499721527	77
Höhle	3.149777889251709	41
hinaus	1.706700325012207	102
streckte	1.8801878690719604	39
Hand	0.7450582385063171	208
berührte	0.09828260540962219	24
feinen	0.40600597858428955	11
Staub	0.34263160824775696	26
bedeckte	0.028595317155122757	9
großen	2.4576449394226074	107
Flocken	0.9272683262825012	2
vom	56.900604248046875	183
Asche	0.3366362750530243	7
flüsterte	1.21793794631958	55
ungläubig	1.379295825958252	14
„Der	0.4504129886627197	5
nukleare	72.78573608398438	2
Winter	6.850957870483398	2
murmelte	0.050360050052404404	79
Ihm	10.606879234313965	26
stellten	0.20232026278972626	18
Nackenhaare	0.08041366189718246	2
geahnt	0.06209532171487808	4
schlimm	0.004660784732550383	12
würde	0.8247253894805908	487
Zwischen	0.3775167465209961	22
Ahnung	0.3546227812767029	31
direkten	37.26707458496094	8
Anblick	0.46528851985931396	34
lagen	0.040698934346437454	53
jedoch	0.0603490024805069	173
Welten	5.685640335083008	34
passiert	0.3107427954673767	35
benommen	93.5177230834961	11
ganzen	0.030801039189100266	48
Welt	0.29983508586883545	103
dürfte	16.0345458984375	23
„Die	1.9928865432739258	14
Druckwelle	0.3705790936946869	5
thermische	45.20454025268555	2
Strahlung	34.54415512084961	14
vernichtet	0.12180814892053604	25
überlebt	0.36845022439956665	11
radioaktive	102.8315200805664	1
durchfuhr	0.39527425169944763	8
Aya	2564.74609375	23
Blitz	0.3854503035545349	13
Schreck	0.12634359300136566	7
groß	1875.467529296875	88
abrupt	4.123085975646973	10
erwachte	41.00113296508789	21
Trotzdem	0.019263971596956253	25
dauerte	0.14081190526485443	34
Sekunden	0.037004437297582626	100
vollends	0.9339934587478638	3
Wirklichkeit	0.22022302448749542	29
zurückfand	0.00013374102127272636	1
Grottenolme	3.082383394241333	6
glitten	13.828340530395508	11
ihrem	0.2311626821756363	112
strichen	12.652483940124512	3
liebkosend	0.07153452932834625	2
Schwänzen	1.1469380855560303	2
Haut	0.1276330053806305	50
ließen	1.0452479124069214	73
zurück	0.01662351004779339	377
fallen	9.819365501403809	46
musste	4.413910388946533	378
Gedanken	0.08371871709823608	148
ordnen	0.0011742874048650265	2
bevor	0.1041502058506012	100
Grotte	2.479766845703125	7
verließ	0.7450624108314514	60
Eins	0.7219104766845703	3
Sicherheit	5.100535869598389	53
wissen	0.007345336023718119	227
Diese	0.08676142990589142	89
seltsamen	0.6105926036834717	20
Mönche	89.39938354492188	3
fliegenden	0.05678468570113182	8
Kloster	3.675994634628296	6
brachten	0.054858703166246414	19
Unglück	0.73347407579422	10
wann	0.056133195757865906	16
wo	0.02550048567354679	169
Vision	1.7067116498947144	7
hervorgegangen	146.21920776367188	4
Hatte	0.007799026556313038	16
Zukunft	0.21556870639324188	34
geblickt	0.2786940336227417	1
weit	0.07036414742469788	157
Schweißgebadet	0.5244854092597961	2
erhob	3.673800230026245	39
eilte	0.18451768159866333	32
Ausgang	0.5880282521247864	28
erschöpfter	0.04200378432869911	1
kurzen	116.97504425048828	40
Schlaf	0.755571186542511	13
dringend	0.02351737953722477	7
ihrer	0.6818404793739319	163
ältesten	0.6308795213699341	4
Lu	141.3244171142578	4
sprechen	0.10572438687086105	46
wenig	0.06281894445419312	142
deren	0.2534172236919403	86
Schlafzimmer	0.05024869740009308	4
stolperte	31.933656692504883	14
Ende	1.2461676597595215	121
Kräfte	0.8602268099784851	47
„Mutter	18.82986831665039	1
rief	0.009384829550981522	186
Bett	0.275704026222229	24
diesem	0.05958431586623192	267
brach	0.19697579741477966	44
zusammen	0.3073980510234833	166
Spur	0.14054474234580994	60
verlieren	0.25726622343063354	17
Vermutlich	0.17565414309501648	33
Kurz	0.7202730178833008	18
entschlossen	3.7523887157440186	23
rutschte	30.819307327270508	14
vorn	0.10308157652616501	29
ergriff	0.08228769898414612	13
Klappe	0.45448705554008484	8
Stauraum	0.25799721479415894	1
Nase	0.09378265589475632	15
Flugzeugs	13.036487579345703	2
verschloss	2.7157843112945557	10
löschte	0.7503876090049744	3
Taschenlampe	26.60215950012207	2
steckte	0.32113179564476013	23
So	0.038262344896793365	134
hockte	0.2516123950481415	13
Beine	0.4213266372680664	53
gezogen	0.36104583740234375	14
Dunkelheit	1.4151651859283447	27
Atem	0.02659858763217926	33
erbebte	0.006615173537284136	3
Gewicht	0.0304669551551342	11
Menschen	0.08769265562295914	87
Bord	0.4070139527320862	105
sprangen	0.10080243647098541	13
Motoren	1.2113699913024902	4
Widerschein	1.598892092704773	6
Armaturen	6.728368759155273	2
beleuchtete	3.7233121395111084	4
Drahtverhau	0.00861873384565115	1
Überall	0.05306387320160866	22
surrte	0.00015209907724056393	1
klickte	1.2165089845657349	4
Aufregung	5.14211368560791	14
überkam	0.30604690313339233	5
Jetzt	0.10627994686365128	134
gab	0.10128645598888397	432
Zurück	0.03150513768196106	10
Fremden	44.92734909057617	107
nah	0.4326133131980896	7
nie	0.02897559106349945	118
zuvor	0.03396894037723541	51
hörte	0.0953998863697052	139
Etwas	0.06652431935071945	47
rumpelte	0.0015774475177749991	1
entern	7.463812828063965	2
dumpfen	0.470192015171051	6
Knall	0.03376253321766853	7
flog	2.3968560695648193	42
zeitgleich	0.00012383729335851967	1
Flugzeug	2.1594460010528564	7
Bewegung	0.03228958696126938	81
setzte	0.3397606313228607	124
Über	0.2806510329246521	47
Lärm	0.10183808207511902	11
hinweg	0.684564471244812	43
hören	0.3438502252101898	71
ob	0.014523222111165524	184
Verfolger	0.12640070915222168	23
näher	2.551340103149414	76
Eine	0.24410611391067505	209
scheinbar	4.708227157592773	23
endlose	0.5256282091140747	2
Medos	1626.2135009765625	1
jemand	0.6703532934188843	78
