	adels_att	count
sollten	0.3629506528377533	154
zunächst	0.8403996825218201	35
finden	4.761986255645752	126
Stimmt	0.11446823924779892	11
riecht	4.969276428222656	6
Zufall	0.20025047659873962	34
Als	0.4037601947784424	285
zwei	7.293765544891357	301
Tage	0.09271769970655441	48
unser	0.2280191332101822	89
im	114.90443420410156	1046
J	0.21115314960479736	1
Hoover	6.668211936950684	4
Building	25.36604118347168	7
aufsuchten	534.7612915039062	2
teilte	11.185958862304688	16
Kurz	0.7672857642173767	43
darauf	2.0017759799957275	239
betraten	0.19232991337776184	24
unseres	0.3317441940307617	24
Chefs	0.8057340979576111	7
Guten	2.609633445739746	21
Morgen	0.026471594348549843	66
Sir	1.6803531646728516	210
ziehen	0.9726638793945312	49
Mittlerweile	0.012587806209921837	6
dürften	7.9638566970825195	11
beiden	0.018936047330498695	322
unsere	0.15999723970890045	149
Präsenz	0.6769411563873291	2
bemerkt	0.5661754012107849	35
Im	15.200671195983887	129
Gegensatz	0.004787567537277937	8
schien	24.102252960205078	189
sein	4.7311930656433105	935
Verfolger	0.6820974349975586	13
auszukennen	2.0226428508758545	2
ließ	0.2189125120639801	263
austricksen	0.013006926514208317	1
Boots’	2.879375457763672	1
Mercedes	6.368472099304199	3
täuschte	0.011363177560269833	3
Sackgasse	1.4403588771820068	5
einzubiegen	0.003255321644246578	1
riss	18165.9765625	41
Lenkrad	0.5019017457962036	5
letzten	0.016098175197839737	97
Moment	0.010364427231252193	160
herum	0.3697180449962616	104
Kreisverkehr	0.2549087107181549	3
Der	0.013261382468044758	891
Mustang	0.21974003314971924	8
reagierte	0.19902263581752777	24
spät	0.02199738472700119	23
raste	0.12846682965755463	6
am	5.163816452026367	458
Ende	0.265255868434906	67
Gartenzaun	1.3699660301208496	1
bis	0.20796842873096466	296
Wohnhaus	6.700567245483398	5
Stehen	1.1400681734085083	17
kam	0.40850210189819336	288
Mir	0.01051085814833641	50
blieb	0.3896678686141968	147
nichts	0.04289843887090683	460
anderes	0.19662463665008545	50
übrig	0.23928992450237274	19
scharf	0.01890084147453308	11
bremsen	0.04490521922707558	2
wenigstens	0.09807126224040985	38
ergreifen	0.002017218852415681	2
alle	1.6856919527053833	234
Berge	0.09642940759658813	5
ihm	9.061269760131836	743
hatten	0.15473732352256775	449
Personalien	13.395612716674805	5
Tahoe	9.129317283630371	8
ruckartig	0.0015300321392714977	3
Bewegung	0.27065423130989075	41
Vor	0.008407820016145706	57
taumelte	0.08745132386684418	5
Mann	2.333543062210083	587
blutender	0.0968439057469368	1
Stirn	0.6913027763366699	49
dessen	0.004941931925714016	83
Motorhaube	0.027035411447286606	9
Qualm	0.03706546127796173	2
hervortrat	0.03429697826504707	1
Waffe	0.8830937743186951	117
baumelte	0.15173323452472687	1
Arm	0.0863150954246521	71
hing	0.007774670142680407	31
schlaff	0.0665728747844696	2
herunter	0.2635708451271057	30
sprang	0.9973764419555664	58
gezogener	0.2558944821357727	3
Wagen	0.08531931042671204	244
hielt	1.5753920078277588	175
mich	0.19302047789096832	1287
aber	1.7632652521133423	883
sicherheitshalber	27.917661666870117	4
hinter	0.8320308327674866	260
offenen	0.6524521112442017	13
Wagentür	0.8410438299179077	3
Deckung	1.3574275970458984	33
Etwas	0.038615088909864426	18
weiter	0.5521243214607239	241
kreischte	0.1949007362127304	4
Frau	0.18193872272968292	267
geduckter	1.3133000135421753	1
Haltung	0.5179334878921509	12
Beifahrerseite	4.166149139404297	4
ging	0.32657867670059204	342
Nebenraum	0.5356960296630859	2
