	adels_att	count
lachte	0.007307431660592556	115
Siehst	0.34340548515319824	7
wissen	12.10531997680664	185
allzu	0.9396727681159973	7
voneinander	0.0680915042757988	3
erfährst	1.8305168850929476e-05	1
etwas	0.9945968389511108	729
Neues	2.182310104370117	9
Rennfahrer	0.00593145377933979	3
sind	0.06327487528324127	375
Trophäen	0.00047038786578923464	1
erschrak	6.0990705490112305	13
Warum	0.2743578255176544	121
früher	2.3940513134002686	26
gesagt	0.035096898674964905	136
gespürt	1.8546556234359741	12
deinem	0.15223844349384308	26
Beruf	29.300113677978516	15
ein	0.2037581503391266	2009
Geheimnis	2.3314132690429688	11
machen	2.6738462448120117	145
wolltest	0.3263055980205536	8
Weil	0.12775671482086182	34
wusste	0.2164379358291626	367
ängstlich	0.22410647571086884	9
würdest	0.03177542984485626	7
sehe	0.7038352489471436	34
denkst	1.6414238214492798	8
keine	0.2582521140575409	456
Autorennen	0.0012052475940436125	1
jeder	0.3423304557800293	40
andere	0.3738458752632141	239
unterdrückte	0.4212471842765808	4
einen	0.021296605467796326	1174
Seufzer	0.054963886737823486	3
Trotzdem	1.3146816492080688	38
wünschte	0.4555041193962097	17
anderen	0.0873548686504364	281
Sicher	0.03847946226596832	33
werde	0.029591182246804237	183
nie	0.1538383662700653	152
zusehen	3.106095552444458	13
Rennen	0.2981572151184082	4
fährst	0.0016021932242438197	2
Gewissen	0.35346606373786926	21
Auf	2.5212690830230713	165
Umweg	2.171450138092041	3
anschließend	0.13330431282520294	6
kleinen	0.19986864924430847	135
Friedhof	7.333569526672363	53
hohe	0.5572627186775208	8
eiserne	0.467276006937027	2
öffnen	0.30701708793640137	41
hörte	1.2917704582214355	239
hinter	12.78962230682373	226
schnelle	0.32415974140167236	4
Jemand	0.0509515143930912	27
packte	9.800174713134766	32
riss	0.6856056451797485	90
Unter	0.021292487159371376	24
matten	0.003318230854347348	1
Licht	1.2431870698928833	187
Friedhofstor	0.00209584878757596	1
erkannte	0.044676631689071655	62
Ohne	5.285752773284912	18
wehren	5.529727458953857	28
beinah	0.4276653826236725	3
erlöst	0.15567335486412048	6
darüber	0.40381288528442383	138
Stunde	0.8730766773223877	49
gekommen	16.41991424560547	131
seit	1.1351979970932007	56
vielen	0.4404814839363098	18
Tagen	0.4611070156097412	15
wartete	1.0567662715911865	81
starrte	1.1776915788650513	75
s	0.45672813057899475	450
breites	2.7127127647399902	2
tat	5.869787693023682	134
Mundwinkel	1.7705659866333008	6
unten	0.13223177194595337	112
hämisch	0.0009383255382999778	1
Treibt	0.8559220433235168	2
Suchst	0.15844878554344177	2
Schuld	0.05705861374735832	16
loszuwerden	24.40428924560547	4
So	0.4864756464958191	283
einfach	0.4193035364151001	230
vorstellst	0.009653744287788868	1
Komm	0.1897772252559662	33
!	1.6007308959960938	1180
schob	1.118939757347107	61
her	1.2489997148513794	100
zwischen	0.3296787738800049	127
Männern	1.6648578643798828	23
durch	3.056774854660034	485
kleine	2.3631608486175537	99
Kirche	0.9587894082069397	38
Immer	0.12501142919063568	44
Leute	3.6195876598358154	61
