	words	loglike
230	abes	4.790565428669641
231	abfackeln	0.13478753768486995
232	abfahrbereit	6.469482433022805
233	abfahren	1.8870255275881789
234	abfahrenden	0.37905938781627135
235	abfahrt	23.35748869548013
236	abfahrten	0.2695750753697399
237	abfahrtslauf	
238	abfall	5.131393392019085
239	abfallbehälter	6.277185775871153
240	abfalleimer	10.036505488811967
241	abfallen	1.2119734878930082
242	abfallend	0.0005455602060376805
243	abfallende	0.16029437019738157
244	abfallenden	0.021451200500110956
245	abfallhaufen	1.2545543507374388
246	abfallkonverter	
247	abfallkorb	7.848723451995568
248	abfallprodukt	
249	abfallschacht	
250	abfalltonnen	17.233742314194252
251	abfallvernichter	
252	abfand	
253	abfangen	1.1991521502706952
254	abfangkurs	
255	abfassung	0.3255960537802116
256	abfedern	0.001091120412075361
257	abfeiern	
258	abfertigen	0.6511921075604232
259	abfertigung	9.581130857339282
260	abfertigungsgebäude	0.9409157630530793
261	abfertigungshalle	0.13478753768486995
262	abfeuern	8.263415296587945
263	abfeuerte	16.410745921297625
264	abfeuerten	4.790565428669641
265	abfiel	8.923081976439526
266	abfielen	0.04158084822298369
267	abfinde	
268	abfinden	89.14098776088574
269	abfindet	
270	abfindung	10.693052067141746
271	abfindungen	11.439748280145086
272	abfing	1.224777100565678
273	abflauen	
274	abflaute	
275	abfliegen	
276	abfließen	0.13503355303840903
277	abflog	0.013997802970754314
278	abflogen	0.13478753768486995
279	abfloss	0.46928446668270296
280	abflug	14.60702575703744
281	abflughalle	1.9656111284184257
282	abfluss	0.0197514839473919
283	abflussrohr	14.259559038940951
284	abfluß	1.0994074257465691
285	abflüsse	0.013997802970754314
286	abfolge	9.63879010797859
287	abfrage	23.282160225105383
288	abfragen	2.4685322863499266
289	abfragte	0.6272771753687194
290	abfuhr	6.7020135022890415
291	abfuhren	0.3498276978505488
292	abfährt	1.9656111284184257
293	abfälle	0.05440537808449286
294	abfällen	0.5735904759632389
295	abfällig	13.579089265334797
296	abfällige	0.02148264715726045
297	abfälligem	
298	abfälligen	2.757721324126864
299	abfälliger	0.06996553957010981
300	abfälliges	1.8370629517828103
301	abfällt	0.0965554865186854
