	words	loglike
239	abzulegen	0.005421875752179631
240	abzulenken	0.009676450020871408
241	abzulesen	0.0014092122204022433
242	abzunehmen	0.0027402520523524803
243	abzuschalten	0.02220646707624947
244	abzuschließen	0.003698731319129636
245	abzuschneiden	0.0020226433468182713
246	abzuschätzen	0.029399574463417743
247	abzuschütteln	0.00026497844742388
248	abzusehen	0.0013310340175634369
249	abzusetzen	0.0004060552646751375
250	abzustatten	0.06125851540074989
251	abzusuchen	0.00015302918817665162
252	abzuwarten	2.454295358441847e-06
253	abzuwehren	0.013037399756036797
254	abzuwenden	0.0005824230203708121
255	abzweigung	0.009246374878998142
256	ach	0.023880136650452716
257	achse	0.008148711311889587
258	achseln	7.012489769602512e-06
259	achselzuckend	0.025939594624892225
260	acht	0.0016389990111526694
261	achte	0.0012733598649878643
262	achten	0.0018572002777968947
263	achterdeck	
264	achterkastell	
265	achtern	0.0003216509799838774
266	achtet	2.457605259410518e-05
267	achtete	1.837084932615734e-05
268	achteten	0.0008477748181752037
269	achtgeben	0.004248726300877361
270	achthundert	0.012763896010102992
271	achtlos	0.0043447848160377625
272	achtundvierzig	0.010832267606305596
273	achtundzwanzig	0.0027442944016850875
274	achtung	0.001288277047167441
275	achtzehn	0.003588375209370387
276	achtzig	6.681307881058565e-06
277	acker	0.0015328215316542868
278	across	
279	adel	0.5038708237090868
280	ader	0.00045377466439644725
281	adern	0.000267464742494792
282	adjutant	
283	adjutanten	
284	adler	0.006175312253532697
285	administrator	
286	admiral	0.008474556346772194
287	admiralin	
288	adoptieren	0.009873240980820912
289	adoptiert	0.0008978800252314768
290	adoption	0.0010762827253771902
291	adrenalin	0.027633518488903018
292	adresse	0.0007477992138070523
293	adressen	0.016744988370407835
294	affe	0.006394350457010786
295	affen	0.003759506804224647
296	affäre	0.1517580817361415
297	affären	0.0393800927843915
298	after	0.15295294898247197
299	ag	0.008633107410081912
300	again	
301	against	
302	agent	0.12323616878519277
303	agenten	0.03211412734092679
304	agentin	0.07688826741637327
305	agents	
306	agentur	0.0004314653274820378
307	aggregat	0.016262295285333746
308	aggregate	
309	aggregaten	
310	aggression	
311	aggressionen	0.0006189604301334506
312	aggressiv	0.003831704407831156
313	aggressiven	0.011210882523422325
314	aggressivität	0.014841198279597923
315	agieren	0.004738180200427518
316	ago	
317	agreed	
318	ah	0.00011938203313559877
319	aha	8.560011005778767e-06
320	ahne	0.001373245982546914
321	ahnen	0.008994130714099567
322	ahnst	0.009725474813540302
323	ahnt	0.014115084243748056
324	ahnte	0.0024849397943352784
325	ahnten	1.6280178411304204e-06
326	ahnung	0.0029758110099622724
327	ahnungen	5.134465657822694e-06
328	ahnungslos	2.5371471793392384e-07
329	air	0.003728881592284905
330	airport	
331	akademie	5.5938065098252044e-05
332	akonischen	
333	akt	0.004732950403953769
334	akte	0.013767004123486696
335	akten	0.00037419553358889954
336	aktentasche	0.011243736521171256
337	aktion	0.010031598938808091
338	aktionen	0.012951219514682614
339	aktiv	0.01397432076212542
340	aktivatorträger	
341	aktiven	0.01958480420396476
342	aktivieren	
343	aktiviert	0.03965499678309706
344	aktivierte	
345	aktivierten	
346	aktivierung	
347	aktivität	0.010703652331776269
348	aktivitäten	0.009713043675223867
349	aktuell	0.01688920422394551
350	aktuelle	0.016522470830822842
351	aktuellen	0.028520835340688517
352	akustisch	
353	akustische	
354	akustischen	
355	akzent	0.02140701496328922
356	akzeptiere	0.012400572491269996
357	akzeptieren	0.0029496690176572995
358	akzeptiert	0.0012246657753209288
359	akzeptierte	0.00406095169225738
360	alarm	0.015441819531892467
361	alarmanlage	0.03728269880478681
362	alarmbereitschaft	0.0009844420205026181
363	alarmieren	0.020505273462115416
364	alarmiert	0.0008268245098804411
365	alarmierte	0.0047891962347952795
366	alarmsirenen	
367	alastar	
368	alban	
369	albern	0.07565181368039245
370	albernen	0.02915802399759558
371	albino	
372	albtraum	0.0024288093187866625
373	albträume	0.0008641252185461103
374	albträumen	0.0007525029808137509
375	aldo	
376	alias	0.00947411048381624
377	alibi	0.06574917102468536
378	alkohol	0.0003706775480860772
379	alkorder	
380	all	0.0050071695396456915
381	all.	
382	alldem	0.0015194422706117892
383	alle	0.0013943278879210482
384	alledem	0.008605569154483
