	words	loglike
240	abfalleimer	12.657865637884228
241	abfallen	0.5919304400946119
242	abfallend	
243	abfallende	1.5182940036334556
244	abfallenden	3.9177239295999833
245	abfallhaufen	
246	abfallkonverter	
247	abfallkorb	0.142147875417301
248	abfallprodukt	
249	abfallschacht	
250	abfalltonnen	
251	abfallvernichter	
252	abfand	1.7432342815743223
253	abfangen	8.521642452597238
254	abfangkurs	
255	abfassung	
256	abfedern	0.142147875417301
257	abfeiern	
258	abfertigen	3.41416427056886
259	abfertigung	
260	abfertigungsgebäude	
261	abfertigungshalle	
262	abfeuern	
263	abfeuerte	
264	abfeuerten	
265	abfiel	1.2491571819334304
266	abfielen	1.5182940036334556
267	abfinde	
268	abfinden	0.9710401747649335
269	abfindet	1.732742002429632
270	abfindung	0.35096448557864646
271	abfindungen	
272	abfing	0.12027996833897658
273	abflauen	0.005831201426646421
274	abflaute	1.1621561877162145
275	abfliegen	1.7380465382529904
276	abfließen	9.375549060285973
277	abflog	
278	abflogen	0.7620195017921403
279	abfloss	
280	abflug	1.7090515831923971
281	abflughalle	2.9648407756108046
282	abfluss	3.9452131500728242
283	abflussrohr	
284	abfluß	
285	abflüsse	0.3979092397979278
286	abfolge	
287	abfrage	
288	abfragen	0.7239147518567637
289	abfragte	0.005831201426646421
290	abfuhr	1.0947220190805567
291	abfuhren	0.004268680690814236
292	abfährt	2.9648407756108046
293	abfälle	5.561787867974976
294	abfällen	2.9226478132874463
295	abfällig	0.3712897176117034
296	abfällige	0.11250970411937677
297	abfälligem	
298	abfälligen	1.4990524208392357
299	abfälliger	
300	abfälliges	1.4478295037135274
301	abfällt	1.8898339362508314
302	abfärbt	0.2389494814082903
303	abführen	8.087440503230056
304	abführmittel	9.053530964484802
305	abführte	
306	abführten	0.05917819718285994
307	abfüllanlage	
308	abfüllen	
309	abgab	23.132866451514943
310	abgabe	0.9073840504491988
311	abgaben	11.054063006252203
312	abgabetermin	1.5240390035842806
313	abgang	2.611975711974571
314	abgase	0.016809573032697478
315	abgasen	
316	abgearbeitet	0.06316584620664178
317	abgearbeiteten	
318	abgebaut	0.880296604655773
319	abgebe	0.9844667776663809
320	abgeben	4.278820661242708
321	abgebildet	2.1835922761253563
322	abgebildete	
323	abgebildeten	
324	abgebissen	2.874053318314834
325	abgeblasen	0.033619146065394956
326	abgeblendeten	0.008404786516348739
327	abgeblieben	1.0224752668607087
328	abgeblitzt	0.7239147518567637
329	abgeblockt	4.352578197102508
330	abgeblättert	
331	abgeblätterte	
332	abgebogen	2.8412144147302936
333	abgebracht	0.4061048713310371
334	abgebrannt	4.9197339822644555
335	abgebrannte	
336	abgebrannten	
337	abgebremst	13.768016155577895
338	abgebrochen	2.6455689404710547
339	abgebrochene	
340	abgebrochenen	3.3056181497075823
341	abgebrochenes	
342	abgebrummt	
343	abgebröckelt	
344	abgebrüht	0.13199084460400723
345	abgebrühte	1.1018727165691942
346	abgebrühten	2.9226478132874463
347	abgebrühter	3.684687668750724
348	abgebrühtheit	
349	abgebucht	0.005831201426646421
350	abgebunden	0.4778989628165806
351	abgebusselt	0.2389494814082903
352	abgebusserlt	0.0710739377086505
353	abgebürstet	
354	abgebüßt	1.1621561877162145
355	abgedampft	1.732742002429632
356	abgedeckt	1.4568089283538423
357	abgedeckte	
358	abgedeckten	2.6761207001485356
359	abgedichtet	1.6283336380372475
360	abgedreht	0.568591501669204
361	abgedriftet	2.5802136933108613
362	abgedroschen	0.2607763789204277
363	abgedroschene	
364	abgedroschenen	0.2389494814082903
365	abgedruckt	0.2958909859142982
366	abgedrängt	0.1973101466982039
367	abgedrückt	7.8904263001456485
368	abgedunkelt	0.05730000301335747
369	abgedunkelte	
370	abgedunkelten	0.6837807968364911
371	abgeebbt	0.05730000301335747
372	abgeerntet	1.4478295037135274
373	abgeernteten	1.1018727165691942
374	abgefackelt	
375	abgefahren	0.007159714818892882
376	abgefallen	1.6058964552735038
377	abgefallenen	
378	abgefangen	0.4528603540116256
379	abgefasst	0.7958184795958556
380	abgefaßt	0.05917819718285994
381	abgefedert	
382	abgefertigt	0.4659071733678446
383	abgefeuert	39.08027214057337
384	abgefeuerte	
385	abgefeuerten	
386	abgeflacht	0.3979092397979278
387	abgeflachte	0.005831201426646421
388	abgeflachten	
389	abgeflaut	0.004236395953840927
390	abgeflogen	3.427241481017337
391	abgeflossen	
392	abgefragt	0.005831201426646421
393	abgefressen	2.9648407756108046
394	abgefunden	0.0013495011775064847
395	abgefälscht	
396	abgefärbt	1.1947474070414503
397	abgeführt	6.073176014533822
398	abgefüllt	0.11326553855318333
399	abgegangen	1.7901316509526506
400	abgegeben	9.512566516899575
401	abgegebene	
402	abgegebenen	
403	abgeglichen	1.4478295037135274
404	abgeglitten	0.011662402853292841
405	abgegolten	4.2229414315608
406	abgegrast	
407	abgegrenzt	
408	abgegrenzte	
409	abgegrenzten	
410	abgegrenzter	
411	abgegriffen	1.3059079765333275
412	abgegriffene	
413	abgegriffenen	0.011662402853292841
414	abgeguckt	
415	abgehackt	3.319843937190507
416	abgehackte	4.474613437249
417	abgehackten	3.173131409033701
418	abgehackter	
419	abgehacktes	0.0710739377086505
420	abgehakt	0.8783223535451894
421	abgehalfterten	
422	abgehalfterter	
423	abgehalten	2.7661180984391756
424	abgehandelt	0.21322181312595423
425	abgehauen	0.09351188003304678
426	abgeheftet	0.2607763789204277
427	abgeheilt	1.3206708045148572
428	abgehen	0.5919304400946119
429	abgehenden	0.2389494814082903
430	abgehetzt	2.503345991942261
431	abgehoben	4.735357357883821
432	abgehobene	
433	abgehobenen	
434	abgeholfen	
435	abgeholt	13.364054755176554
436	abgeholzt	
437	abgeht	4.474613437249
438	abgehängt	2.378540953030024
439	abgehärmt	0.2389494814082903
440	abgehärtet	0.9073840504491988
441	abgehört	5.527598495013887
442	abgehörten	
443	abgejagt	
444	abgekanzelt	4.56580862927182
445	abgekapselt	0.5215527578408554
446	abgekartete	
447	abgekarteten	
448	abgekartetes	4.195299485126338
449	abgekauft	1.6932351923926108
450	abgeklappert	0.016809573032697478
451	abgeklebt	
452	abgeklemmt	0.505051747697663
453	abgeklopft	0.7239147518567637
454	abgeklungen	0.1592839532836452
455	abgeklärt	0.6837807968364911
456	abgeklärten	
457	abgeklärter	0.7620195017921403
458	abgeklärtheit	
459	abgeknallt	
460	abgeknickt	0.142147875417301
461	abgeknickten	0.4778989628165806
462	abgeknöpft	0.7168484442248713
463	abgekommen	0.00016303827062338905
464	abgekoppelt	
465	abgekoppelten	
466	abgekratzt	
467	abgekriegt	0.8122097426620742
468	abgekämpft	0.004268680690814236
469	abgekühlt	3.6558833573911187
470	abgekürzt	0.1973101466982039
471	abgeladen	3.710742586758453
472	abgelagert	1.1018727165691942
473	abgelassen	0.3553696885432571
474	abgelaufen	14.682216189177005
475	abgelaufene	
476	abgelauscht	0.0710739377086505
477	abgeleckt	
478	abgelegen	1.4479460871989431
479	abgelegene	1.1937277193937836
480	abgelegenen	0.9259617659086601
481	abgelegener	
482	abgelegenes	1.7432342815743223
483	abgelegensten	0.0710739377086505
484	abgelegt	14.429933717048613
485	abgelegte	1.7432342815743223
486	abgelegten	1.7380465382529904
487	abgelehnt	9.2447857772488
488	abgeleitet	0.4379717605291389
489	abgelenkt	3.0059930855760975
490	abgelenkten	
491	abgelesen	0.9546800509491842
492	abgelichtet	0.505051747697663
493	abgeliefert	3.5506639099104724
494	abgeluchst	0.9844667776663809
495	abgelöscht	
496	abgelöst	7.114711957993215
497	abgemacht	9.470297387131168
498	abgemagert	7.390557201296547
499	abgemagerte	4.002640945889803
500	abgemagerten	0.0710739377086505
501	abgemalt	
502	abgemeldet	5.8493067301608
503	abgemessen	0.2780172284115052
504	abgemildert	0.14599058684304622
505	abgemurkst	0.14599058684304622
506	abgemüht	0.2607763789204277
507	abgenabelt	0.4778989628165806
508	abgenagt	
509	abgenagte	
510	abgenagten	
511	abgeneigt	0.3163523254565339
512	abgenommen	3.363242731455088
513	abgenutzt	
514	abgenutzte	
515	abgenutzten	
516	abgenötigt	
517	abgeordnete	
518	abgeordneten	1.5182940036334556
519	abgeordneter	4.2229414315608
520	abgepackt	
521	abgepackten	
522	abgepasst	1.010103495395326
523	abgeplatteten	
524	abgeplatzt	
525	abgeprallt	
526	abgepumpt	0.008404786516348739
527	abgerackert	1.5240390035842806
528	abgeraten	0.11490969973974807
529	abgerechnet	
530	abgereist	0.05474455620145102
531	abgerichtet	
532	abgerichteten	
533	abgerieben	
534	abgeriegelt	22.456376626402893
535	abgeriegelten	
536	abgerissen	13.631077043888403
537	abgerissene	8.110058492116416
538	abgerissenen	5.108913234676217
539	abgerissener	
540	abgerissenes	0.0710739377086505
541	abgerollt	
542	abgerufen	0.3698046445887
543	abgerundet	
544	abgerundete	
545	abgerundeten	2.6761207001485356
546	abgerundeter	
547	abgerundetes	
548	abgerungen	0.11835639436571987
549	abgerutscht	0.05042871909809077
550	abgeräumt	0.39619061476979667
