aal	1.2499979166840276
aale	1.2499843751953102e-05
aalglatt	2.3333185186831256
aalglatte	1.0
aalglatten	1.6666444451851603
aalglatter	1.2499937501562461
aalte	1.4999750012499375
aaran	50000.99999999999
aarl	9.090826447032301e-06
aarlon	4.166649305627893e-06
aaron	0.7000002499997917
aarons	0.33335555481483947
aartje	4.76188208627578e-06
aas	0.5000024999875
aasfresser	0.04762358274484407
aasgeier	0.46667022219851867
aasgeiern	0.16668055532407794
ab	0.24999127996234854
aba	0.11112098754458284
abandur	9.99999000001e-07
abandurs	2.4999375015624612e-05
abania	8.333263889467588e-06
abarbeiten	0.6315808864163873
abaringo	1.999960000799984e-05
abarro	40000.99999999999
abart	5.555524691529492e-06
abarten	0.2000159996800064
abartig	0.18182190080954178
abartige	0.16668055532407794
abartigen	1.1999960000799985
abband	2.4999375015624612e-05
abbau	0.36364214870773903
abbauen	0.17391663514506459
abbaute	0.14286938758017742
abbe	2.5640959894974628e-06
abbeißen	0.11111604935528137
abbekam	0.5000035714030614
abbekamen	1.0
abbekommen	0.5555558154644354
abbekommt	2.9998000199980006
abbensen	1.4285510206997044e-05
abberief	2.4999375015624612e-05
abberufen	0.13333911107259286
abbestellen	0.33335555481483947
abbestellt	1.1110987655692716e-05
abbey	1.44999775001125
abbezahlen	1.1110987655692716e-05
abbezahlt	0.23077514788347783
abbiegen	0.48571502040711373
abbiegt	2.4999375015624612e-05
abbiegung	1.33332222259258
abbild	0.04166733217546376
abbilder	0.09091735529677003
abbildeten	0.16668055532407794
abbildung	0.43333522221592596
abbildungen	0.14634354550354753
abbinden	1.2499843751953102e-05
abbitte	0.06060748392805465
abbitten	2.4999375015624612e-05
abbittend	1.999960000799984e-05
abblasen	0.8888895061694102
abblitzen	0.1891902848779934
abblocken	0.33334074065843716
abblockte	0.250009374882814
abblätterte	0.5000049999500005
abbog	0.9250001874995313
abbogen	2.999966667222213
abbot	1.666638889351844e-05
abbrach	0.11428697959002915
abbrachen	0.27273388423741607
abbrachte	1.666638889351844e-05
abbrannte	0.42857959172011834
abbrass	5.882318339303887e-06
abbrechen	0.2678575786562032
abbremsen	0.3023272038902235
abbremste	0.7500015624902344
abbremsten	2.4999375015624612e-05
abbrennen	0.12501093736328295
abbrennt	0.25001874953126174
abbricht	1.0
abbringen	0.09543605998503735
abbringt	0.2000159996800064
abbruch	0.2872348008140417
abbruchhaus	4.999600039996
abbruchkante	0.8333361110648155
abbruchreife	2.9998000199980006
abbruchreifen	60000.99999999999
abbröckeln	0.33335555481483947
abbröckelnden	2.4999375015624612e-05
abbuchen	2.4999375015624612e-05
abbusseln	1.999960000799984e-05
abby	3.378377237034718e-07
abbys	5.26313019405161e-06
abbé	2.1097041962649376e-07
abbés	7.692248521165222e-06
abbüßen	0.2000159996800064
abc	0.6666777774074197
abchecken	1.5999880002399953
abd	1.7543828870475666e-06
abdanken	1.1110987655692716e-05
abdecken	0.5625027343579102
abdecker	1.2499843751953102e-05
abdeckplatte	0.08334097215856534
abdeckt	1.4999750012499375
abdeckte	0.13333911107259286
abdeckten	1.0
abdeckung	0.47500131249671873
abdeckungen	1.1110987655692716e-05
abdrehen	0.12500546871582055
abdrehte	0.2142913264905251
abdrehten	0.33335555481483947
abdriftete	1.0
abdruck	0.5918375676784333
abdrängen	1.1428551020699704
abdrücke	0.8735633637202715
abdrücken	0.7014929828462942
abdrückte	0.6875009765594482
abdrückten	2.4999375015624612e-05
abducken	1.4999750012499375
abdul	0.47541069604803926
abe	0.01600039359984256
abeba	7.692248521165222e-06
abebben	1.4999750012499375
abebbte	1.666638889351844e-05
abebbten	0.33335555481483947
abedsaid	1.0
abel	0.08695850661194214
abend	0.1918999801404369
abendandacht	7.692248521165222e-06
abendanzug	0.08696049147612403
abendausgaben	90001.0
abendbrot	0.08403438316438389
abendbrottisch	0.06666977776740744
abenddämmerung	0.5319158895406605
abende	0.10650940443230507
abenden	0.29310466706091887
abendessen	0.10344833106845253
abendessens	0.10869758978784827
abendgarderobe	0.3888922839317559
abendgebet	1.0
abendgesellschaft	0.12501093736328295
abendhimmel	0.1428586734666545
abendhimmels	1.666638889351844e-05
abendkasse	2.9998000199980006
abendkleid	0.06087038185184186
abendkleider	6.249960937744139e-06
abendkleidern	0.40001199976000484
abendkleides	2.4999375015624612e-05
abendkonzert	2.4999375015624612e-05
abendkühle	0.33335555481483947
abendlich	1.666638889351844e-05
abendliche	0.10389726766588614
abendlichen	0.2843144271427185
abendlicher	0.2000159996800064
abendliches	0.2857244896501479
abendlicht	0.08696049147612403
abendlied	1.666638889351844e-05
abendluft	0.25532073336014177
abendläuten	1.1110987655692716e-05
abendmahl	0.250009374882814
abendmahlzeit	9.090826447032301e-06
abendmaschine	1.33332222259258
abendmesse	0.05556080243998644
abendnachrichten	0.36364214870773903
abendprogramm	2.4999375015624612e-05
abendrobe	1.2499843751953102e-05
abendroben	2.4999375015624612e-05
abendrot	0.1250027343664551
abendruhe	2.4999375015624612e-05
abends	0.1912114494530018
abendschule	0.5000083331944468
abendsonne	0.046154579881092395
abendsonnenschein	1.999960000799984e-05
abendspaziergang	0.24242653810139966
abendsprechstunde	1.999960000799984e-05
abendstern	0.2000159996800064
abendstille	0.25001874953126174
abendstimmung	9.090826447032301e-06
abendstunde	0.3846201183067822
abendstunden	0.2195140987461006
abendtäschchen	2.4999375015624612e-05
abendverkehr	1.0
abendvorstellung	0.16668055532407794
abendwind	0.09756317667517883
abendzeitung	0.14286938758017742
abendzug	0.25001874953126174
abeni	90001.0
abenteuer	0.10171932640124265
